Vector1,Vector2,Color,Meaning
-5.6140037,7.3240166,red,偣:女性思想不纯正
-0.04062344,-28.090982,red,偤:侍
0.9801346,33.916946,red,健:强壮有力
-3.5724487,26.62958,red,健:难
0.9801346,33.916946,red,健:强壮有力
10.41931,-8.939009,red,偦:古时掌管捕捉盗贼的小官吏
-30.193365,-16.622238,red,偦:疏
-34.27742,2.5547519,red,偨:〔偨池〕也作“偨傂”、“柴池”
-2.7898953,1.0822415,red,偩:依照；摹仿
9.600616,-0.9427845,red,偪:绑腿
27.411627,-40.442013,red,偪:〔偪陽〕古国名
22.225883,3.5092704,red,偫:积储；储备
-16.496487,44.621113,red,偬:〔倥偬〕见“倥”
-19.201962,-51.50459,red,偬:志众
-25.792812,2.6895761,red,偭:向；面向
1.244411,0.46465972,red,偮:人多的样子
1.238086,-3.5512486,red,偯:哭的余声曲折悠长
-14.377625,-27.207806,red,偰:xiè　㊀《廣韻》私列切，入薛心
32.50372,-14.254977,red,偰:〔㒝偰〕净
32.50372,-14.254977,red,偰:〔㒝偰〕净
-29.186792,-12.559898,red,偱:述
-13.931694,-7.527009,red,偲:能力强
31.95284,24.867992,red,偲:〔偲偲〕相互劝勉督责
-31.7422,-53.249966,red,偳:〔仯偳〕小
24.648655,12.011196,red,側:旁边
35.48875,12.033957,red,側:狭窄
-12.009704,83.904495,red,側:方言
-18.613035,23.213846,red,偵:探听；暗中察看
5.3024244,-10.510815,red,偶:泥塑或木雕的人像
-7.7817974,43.12705,red,偷:苟且；怠惰
21.105255,36.54259,red,偽:欺诈；假装
-7.5670753,-21.130646,red,偽:船动摇貌
-28.168371,29.135363,red,傀:魁伟；高大
-27.156096,-46.66659,red,傀:〔傀儡〕木偶戏
-20.02184,48.43276,red,傂:〔偨傂〕见“偨”
14.4273815,76.0504,red,傂:〔傂祁〕古地名
-25.844292,2.7016828,red,傃:向
-20.02184,48.43276,red,傄:〔㑻傄〕见“㑻”
3.2329865,25.086151,red,傅:辅佐，辅助
10.585992,33.51439,red,傆:圆滑；随和
-60.574535,-14.449148,red,傆:怒
50.146,-23.709408,red,傇:众
6.145753,-10.669133,red,傈:古代制作庙堂神主所用的木材
62.76639,0.28268212,red,傉:姓名用字
-15.664588,-52.088634,red,傉:愁惋
62.76639,0.28268212,red,傉:姓名用字
32.151516,-26.600191,red,傊:优
-34.088577,3.457071,red,傋:〔傋𠈵〕也作“𠈵傋”
-9.271844,-50.957413,red,傋:〔傋𠊮〕愚昧无知
-2.3135223,-21.241856,red,傌:*汉*代刑罚之一
14.814513,-6.2395935,red,傌:我国象棋棋子名，红方的“馬”也写作“傌”
-12.247973,1.6591537,red,傍:靠近；临近
-1.5123987,-22.602507,red,傍:*唐*代州名，在今*云南省**楚雄彝族自治州**双柏县*境
-24.965458,-48.940063,red,傍:〔傍傍〕无休止
-31.631786,4.1906433,red,傏:〔傏𠊲〕也作“唐突”
16.766079,76.69223,red,傐:地名
-2.7132354,8.9144125,red,傑:特异；超出一般
-42.131855,15.923931,red,傑:负持貌
-2.7132354,8.9144125,red,傑:特异；超出一般
15.321909,-12.4880495,red,傒:我国古代少数民族名
3.2237277,-39.318726,red,傓:炽盛
-1.7506292,13.645022,red,傔:从，跟随
-79.714516,20.28307,red,傕:姓
63.46478,-0.7757472,red,傕:人名用字
-30.608492,31.871925,red,傖:鄙陋；粗俗
7.739877,33.191547,red,傖:〔寒傖〕寒碜
-27.93774,-16.851519,red,傗:〔傗㑉〕不伸
3.328672,-17.127783,red,傘:车盖；𢄻扇
-34.56139,-22.247105,red,備:慎
-43.799442,4.642966,red,傚:仿效；效法
0.58071446,18.711582,red,傛:不安稳
-3.3137093,-20.627768,red,傛:〔傛華〕1.*汉*代宫中女官名
1.7406666,1.2392207,red,傜:物大小不同
-17.389019,-7.4917264,red,傝:〔傝儑〕1.不自安
-19.349438,-9.346223,red,傝:〔傝𠎷〕1.恶劣
-18.543041,-51.0835,red,傞:〔傞傞〕舞貌
-30.67036,1.7227947,red,傢:〔傢伙〕也作“家伙”
15.9810505,-13.213025,red,傣:我国少数民族名
36.627937,-7.2309093,red,傪:恶
-32.808083,51.372112,red,傪:〔顉傪〕动
-43.77877,20.128838,red,傪:壮猛貌
-14.007679,42.560387,red,傪:欢
31.105824,-12.853829,red,傫:捆缚
-79.714516,20.28307,red,傫:姓
31.105824,-12.853829,red,傫:捆缚
-15.041527,14.580476,red,催:催促；迫促；促使
-19.28698,8.150357,red,傭:均等；公平；齐整
13.09669,-2.6727364,red,傭:受雇为人劳动
-20.70686,29.543991,red,傮:毁
22.527998,-2.4418702,red,傰:朋党；辈
-79.714516,20.28307,red,傰:姓
-18.473402,-9.382014,red,傱:〔傱傱〕1.疾行貌
-17.063324,-52.760193,red,傱:齐立貌
-4.454184,50.254055,red,傲:骄傲；傲慢
10.62683,-2.2982755,red,傳:驿站；驿舍
30.596777,23.142406,red,傳:传授
48.69705,27.597149,red,傴:驼背；曲背
12.521919,3.0471323,red,債:欠负的钱财
43.169838,-48.719147,red,傶:邑名
18.675468,31.52642,red,傶:亲近
7.141822,23.786917,red,傷:创伤，皮肉破损处
36.627937,-7.2309093,red,傸:恶
-37.64823,13.140025,red,傺:住；停留
-16.504354,11.091451,red,傻:蠢笨，不明事理
-79.714516,20.28307,red,傼:姓
-33.82479,3.0553527,red,傽:〔傽遑〕也作“傽偟”
-22.967888,-14.6587305,red,傾:侧；斜
11.969196,12.994161,red,傿:诳价，抬高价格
17.323675,-26.587269,red,傿:神仙名
-28.227116,14.381493,red,傿:依止
-10.501986,-25.06148,red,僀:俊
50.224525,-38.258816,red,僁:象声词
0.32048795,46.111614,red,僁:〔侼僁〕不安
23.859964,-21.713114,red,僂:背脊弯曲
-17.804712,2.103095,red,僂:疾速
-35.3891,2.7103167,red,僂:〔僂翣〕也作“蔞翣”、“柳翣”
10.150157,36.087444,red,僄:轻薄
-12.676325,81.83267,red,僄:方言
1.4646139,16.269337,red,僅:才能够；勉强
-1.5060543,9.871821,red,僅:几乎，将近
37.061512,-30.16969,red,僆:小鸡
-2.882827,-1.0226434,red,僆:孪生
-20.127844,39.710915,red,僆:〔僆𠋵〕相从
33.06547,14.734517,red,僇:行动迟缓
-43.698986,-30.721064,red,僈:健
-37.141106,-33.358078,red,僈:通“漫”
-31.453526,7.7710567,red,僉:皆，都
-18.473402,-9.382014,red,僋:〔僋俕〕1.老无宜适
-13.325947,-51.798187,red,僋:僋伸貌
-9.203445,27.179733,red,僋:无检
-32.453613,-15.973176,red,僌:理
-5.1259065,21.334902,red,僎:具备，完善
-8.19225,11.076876,red,像:相似
-35.38832,5.547918,red,僐:作姿态
-37.541397,-51.52303,red,僑:高
-27.85875,-17.13962,red,僑:〔仸僑〕不伸
48.697414,27.598457,red,僒:佝偻；驼背
3.1760612,37.06542,red,僓:娴雅
-6.0825615,27.664194,red,僓:顺
-8.8022175,1.682645,red,僔:聚集
-31.563562,7.7363906,red,僔:皆
9.948164,-18.748732,red,僕:侍从；供役使的人
-12.252816,-53.687527,red,僕:群飞貌
26.860914,62.548756,red,僖:喜乐
-6.1482215,-48.954796,red,僗:语助词
-6.703781,-9.000922,red,僗:伴
-17.752537,-51.77492,red,僙:武貌
-29.395523,24.085688,red,僚:美好
9.355151,-15.213841,red,僚:官
17.544907,-33.377666,red,僛:醉舞貌
0.6091361,19.844543,red,僜:行走不稳的样子
-20.02184,48.43276,red,僜:〔倰僜〕见“倰”
-1.3785427,-20.571972,red,僜:西藏地区少数民族名，居住在*西藏自治区*的*察隅县*一带
-34.625534,4.116536,red,僜:〔倰僜〕也作“倰儯”
-4.6778603,21.043175,red,僝:具备
18.061958,62.025513,red,僝:烦恼；忧愁
38.00973,21.336647,red,僟:精详；谨严
-12.834519,-28.994135,red,僢:《玉篇》尺兗切
-7.5137105,-50.29339,red,僣:狡
-17.804712,2.103095,red,僤:疾速
-40.54117,24.21021,red,僤:〔婉僤〕行动貌
-27.708069,47.417885,red,僤:傍惊
-9.350223,12.882739,red,僥:求利不止，企图意外获得成功或免去不幸
10.519201,-39.078934,red,僥:伪
13.787954,-1.8829948,red,僦:租赁；雇
5.130116,-6.1819515,red,僧:指出家修行的男性佛教徒，俗称“和尚”，梵语僧伽（saṃgha）的省称
-11.822565,38.21281,red,僧:〔僧陵〕不宁
-25.467808,-17.021193,red,僨:倒仆
-36.42024,22.65798,red,僩:胸襟开阔貌
-37.146652,-21.352203,red,僪:狂
4.6144886,-16.932367,red,僪:日旁云气
7.494514,-8.806743,red,僬:〔僬僥〕古代传说中的矮人
0.4702252,20.15412,red,僬:〔僬僬〕行走急促的样子
4.535355,55.593754,red,僬:〔僬仯〕惊悚
-5.7418313,5.374668,red,僭:超越身份，冒用在上者的职权行事
-5.049368,13.507789,red,僭:数
-0.6191302,-0.88327175,red,僮:未成年的男子
0.67401046,-23.190004,red,僮:我国少数民族*壮*族的旧称
-0.41076922,54.41517,red,僯:羞惭
14.91863,-11.871992,red,僰:我国古代西南地区少数民族名
16.629488,-14.386589,red,僳:〔傈僳〕我国少数民族名
-25.4006,-16.947157,red,僵:仰倒；仆倒
-15.18617,-28.655846,red,僶:《集韻》弭盡切），上軫明
-30.738258,24.953033,red,僷:容貌美好
15.471676,-11.593168,red,僸:我国古代北方少数民族乐曲名
12.043494,13.184451,red,價:价格；价值
-40.566135,22.880346,red,價:〔㒑價〕大貌
61.39729,16.856642,red,價:词缀
-41.601063,24.987698,red,僺:〔僥僺〕长貌
6.2054844,15.820259,red,僻:避开；躲避
18.3433,62.91636,red,僽:〔僝僽〕愁苦；烦恼
-43.975006,27.468786,red,僽:愁貌
-19.82982,9.751522,red,僾:所见不分明
9.3588,35.096596,red,僿:轻薄；不诚恳
24.292334,0.52577364,red,儀:法度；准则
65.90402,22.94975,red,儂:代词
-35.217293,3.489789,red,儃:〔儃佪〕也作“儃回”
-13.973824,-51.712017,red,儃:〔儃儃〕舒闲貌
-37.413754,-33.16517,red,儃:〔儃漫〕也作“儃僈”、“澶漫”
-43.77136,-44.77527,red,億:安
-40.221886,-10.242627,red,儅:止
-23.333216,7.861406,red,儅:不中
8.597026,37.27219,red,儅:〔倜儅〕洒脱；不拘束
-1.6448413,39.51855,red,儆:警戒；戒备
9.56478,35.52687,red,儇:轻薄；小聪明
27.171255,-40.776154,red,儇:古国名
18.809021,15.186104,red,儈:介绍买卖
10.4566345,19.404976,red,儉:行为约束而有节制
-23.24237,6.5667524,red,儊:不滑
16.766079,76.69223,red,儋:地名
58.013004,-43.986397,red,儋:量词
14.959843,-3.831806,red,儋:济助
-39.741405,-1.6702989,red,儌:儌行
6.0929008,1.7071365,red,儎:运载的货物
9.800149,-16.788086,red,儐:接引宾客
-48.392902,-28.148272,red,儐:敬
9.800149,-16.788086,red,儐:接引宾客
-37.75627,-26.376768,red,儑:不慧
-21.136751,49.355255,red,儑:〔傝儑〕见“傝（tàn）”
2.5291958,-4.8001633,red,儒:*春秋*时从巫、史、祝、卜中分化出来的、熟悉诗书礼乐而为贵族服务的人
8.914902,-6.225973,red,儓:古代对最下一级奴仆的称谓
-56.043404,-3.7881837,red,儓:〔儓儗〕痴呆
4.902164,-16.904158,red,儔:华盖
13.172034,-0.74259585,red,儔:伴侣；匹偶
21.011923,-2.3521123,red,儕:同辈；同类的人
-31.917704,28.14373,red,儖:〔儖儳〕相貌丑恶
-35.05764,12.120374,red,儗:僭越，超越本份
-17.606205,43.89012,red,儗:〔佁儗〕见“佁”
-18.837782,48.17018,red,儗:〔儓儗〕见“儓”
-10.824109,-1.9084572,red,儘:任；随
-13.233726,40.15754,red,儙:开
-5.2682652,-42.545235,red,儚:惭
5.872462,44.94201,red,儜:懦怯，软弱
-35.054974,-33.643192,red,儝:特
15.553534,18.89977,red,償:归还
-7.455927,29.51078,red,儠:长壮，高大
-18.08663,-52.606396,red,儠:〔儠㒎〕恶貌
-2.061206,33.868717,red,儡:颓败
-34.641228,28.86725,red,儡:困乏；劳苦；不安貌
-27.181051,-46.6278,red,儡:〔傀儡〕见“傀”
-3.2380328,19.364023,red,儡:极
6.614978,35.842056,red,儢:懒散；不勤奋
11.29311,-10.1626,red,儤:古代官吏连日值班
50.788456,31.84167,red,儥:卖
-14.252041,-32.66533,red,儥:《集韻》亭歷切
-32.808083,51.372112,red,儥:动
-48.72471,-20.110394,red,儦:小步快走
-14.817995,-50.80249,red,儩:完尽
-3.5980644,-16.32652,red,優:丰饶；充足
48.219814,-37.92616,red,優:象声词
-3.5980644,-16.32652,red,優:丰饶；充足
5.5267797,-5.6561,red,儭:布施；也指布施给僧人的钱
-9.491666,-0.31834877,red,儭:至；近
-41.601063,24.987698,red,儯:〔倰儯〕长貌
-7.5670753,-21.130646,red,儰:船动摇貌
-18.473398,-9.382252,red,儱:〔儱侗〕1.未成器
0.4694729,19.486946,red,儱:〔儱偅〕行动不灵活，走路不稳当
-50.468426,-14.95367,red,儱:〔儱倲〕劣
22.233437,3.5217755,red,儲:积蓄；储备
-14.381357,-53.19613,red,儳:杂乱不齐
-15.834206,6.696292,red,儳:迅疾；便捷
-7.509802,17.715714,red,儴:因循，沿袭
-2.7996957,21.548424,red,儴:〔儴佯〕徘徊；游荡不定貌
-20.656351,47.256763,red,儶:〔偙儶〕见“偙”
-7.147788,32.88714,red,儶:离
15.507174,-23.895664,red,儷:成对；配偶
3.6315775,-15.349269,red,儷:〔棽儷〕树木枝条繁茂的样子
-28.337608,38.906338,red,儸:〔僂儸〕干练，机灵
-8.8022175,1.682645,red,儹:聚集
2.5848205,-5.58354,red,儺:行有节度
-17.717127,42.673256,red,儻:〔倜儻〕见“倜”
11.830659,45.000698,red,儻:侥幸；意外
-14.158854,-3.0152502,red,儻:弘敞无偏
-20.892923,7.8577833,red,儻:不动意
-35.5899,-6.0530944,red,儼:昂首
-34.48066,29.036367,red,儽:困乏；颓丧
2.5397596,-57.313755,red,儾:宽缓
10.150157,36.087444,red,𠆩:轻薄
-34.738514,19.879047,red,𠆵:〔𠆵㑮〕佯作不知貌
-40.221886,-10.242627,red,𠆶:止
40.040146,-1.6963865,red,𠇋:石击水的声音
-26.965736,-5.2257624,red,𠇗:歪邪；不方正
10.605334,59.12666,red,𠇘:忧
-42.51263,23.716402,red,𠇱:肥胖貌
22.969084,-39.612648,red,𠈅:古县名
-19.022528,-49.999817,red,𠈊:《川篇》奴也切
-19.404627,-52.296055,red,𠈥:〔𠈥㒀〕行貌
-15.343706,-50.578506,red,𠈬:《餘文》許驕切
-4.4733872,-14.788396,red,𠈭:粗大
-49.065308,-36.474545,red,𠈰:大
-39.741405,-1.6702989,red,𠈱:行
-33.472195,3.9546087,red,𠈵:〔𠈵傋〕也作“傋𠈵”
-38.949623,22.330973,red,𠈶:〔𠈶𠈶〕人多貌
-20.795233,-20.735397,red,𠈸:《川篇》他得切
1.1776086,20.538858,red,𠈺:〔𠈺㒅〕迈步
-16.93009,-51.63701,red,𠉢:𠉢足
-19.398127,12.263778,red,𠉣:昏暗
-33.946224,23.701492,red,𠉣:年老健忘
-24.929436,8.619377,red,𠉤:〔儑𠉤〕不著事
-34.07468,-14.618431,red,𠉧:𠉧促
-39.59394,17.176424,red,𠉬:仰头貌
-12.009704,83.904495,red,𠊉:方言
-12.009704,83.904495,red,𠊎:方言
-37.76247,21.443855,red,𠊔:〔𠊔集〕人众貌
32.639214,-6.561154,red,𠊣:怀孕
-20.956987,-29.549047,red,𠊤:《類篇》音雉
-23.66725,-27.663595,red,𠊥:《奚韻》音種
-7.451812,-54.9973,red,𠊦:《類篇》音惱
-31.453526,7.7710567,red,𠊧:皆；都
-4.6778603,21.043175,red,𠊩:具备
-39.748734,25.919052,red,𠊫:孤独貌
-3.7703593,43.838875,red,𠊬:疲劳；倦怠
-12.043296,-51.638016,red,𠊭:心绪不安
-20.077127,-51.74095,red,𠊰:〔𠊰㒀〕行貌
-18.906015,48.986626,red,𠊲:〔傏𠊲〕见“傏”
4.553935,-30.096624,red,𠊶:钝
32.73448,-12.027859,red,𠊷:会集众物
-16.118692,-50.89739,red,𠊾:左右两视
-6.674194,-10.205635,red,𠋖:鸡未成
-22.02267,-22.529135,red,𠋗:《搜真玉鏡》：“𠋗，於加切
-22.558117,-21.521557,red,𠋜:《搜真玉鏡》：“𠋜，古卧切；又音信字
7.7808504,-20.287039,red,𠋡:给人喂食物
-15.688363,-16.200548,red,𠋤:塞
-20.02184,48.43276,red,𠋧:〔𠏃𠋧〕见“𠏃”
-26.039827,38.7703,red,𠋬:狡黠
-46.36412,-37.82489,red,𠋯:雄大
36.627937,-7.2309093,red,𠋲:〔㒀𠋲〕恶
-20.653473,50.555187,red,𠋵:〔僆𠋵〕见“僆”
-13.784058,8.367242,red,𠋶:好
-41.666378,24.745384,red,𠋷:人形长貌
-1.2454758,-33.547604,red,𠋺:骄
-31.7422,-53.249966,red,𠋻:小
-16.323431,-36.216133,red,𠌕:《篇海大成》
-39.153183,23.629913,red,𠌖:〔𠌖倯〕可憎之貌
-23.762291,-25.851505,red,𠌚:《類篇》：“𠌚，音弄
-29.637686,-24.615402,red,𠌠:喜
-22.162163,-53.797108,red,𠌭:行貌
-16.897219,-7.8957953,red,𠌮:〔𠌮儸〕1.健而不德
-34.092815,0.7242584,red,𠌯:〔仳𠌯〕也作“仳離”
-14.6569,-51.67435,red,𠌰:假主
-14.846631,-3.1909099,red,𠌱:偏
-23.68411,-15.529252,red,𠌲:《川篇》側嚴切
-42.249943,20.776026,red,𠌴:立貌
-34.345165,3.5067155,red,𠌽:〔皮𠌽〕也作“皮傅”
-2.450144,3.53466,red,𠍜:或
-8.794995,27.331093,red,𠍨:无𠍨
-45.511307,23.539207,red,𠍩:〔倜𠍩〕痴貌
-41.106873,22.653797,red,𠍪:重貌
-24.869835,-25.96147,red,𠍫:《川篇》音移
-41.708416,20.691069,red,𠍵:立动貌
21.825266,25.653128,red,𠍹:〔𠍹𦤻〕顶撞（人）
-21.274342,1.0594947,red,𠎙:至也
7.019409,-24.525614,red,𠎮:（庄稼）倒伏
-20.105045,49.787334,red,𠎷:〔傝𠎷〕见“傝”
-79.714516,20.28307,red,𠎸:姓
-32.770863,-0.01099931,red,𠎿:〔𠎿𠏰〕也作“𤢒獬”
6.578203,31.321306,red,𠏀:美好的样子
-45.511276,23.539293,red,𠏃:〔𠏃𠋧〕痴貌
-24.573523,-42.503536,red,𠏇:小束
-12.009704,83.904495,red,𠏕:方言
-33.11789,-24.196957,red,𠏖:〔𠏖侃〕多智
-48.698853,-13.033619,red,𠏢:弱
6.37165,-12.470902,red,𠏤:盛放东西的器皿
50.086384,-23.152756,red,𠏨:众齐
38.788498,-29.98603,red,𠏩:〔𠏩𠏩〕狐狸叫声
-22.530212,4.055994,red,𠏫:勇悍
-33.020035,-20.921734,red,𠏭:聚
11.109985,1.9663877,red,𠏮:兑换
-16.687864,-26.567404,red,𠏰:《字彙》知駭切
-10.050735,-0.9374401,red,𠏿:其；彼
-34.29722,0.077143185,red,𠐀:〔𠐀𢋅〕也作“𠐀愉”
-24.350271,-4.0107193,red,𠐈:足不正
-34.354603,4.233376,red,𠐈:〔𠐈躚〕也作“蹁躚”
13.311835,-22.74749,red,𠐋:盛大
-35.092857,-4.597317,red,𠐌:停
0.32520893,-24.605759,red,𠐍:〔𠐍倀〕古代*西域*国名
-29.799362,38.735706,red,𠐑:聪慧
22.398607,-2.4216402,red,𠐡:等辈
50.751526,4.878517,red,𠐧:闷
-55.78661,-7.213522,red,𠐩:痴
63.83807,4.6652355,red,𠐺:〔𠐺伽〕音译词
-5.3821507,50.692387,red,𠐻:傲慢
-34.45264,3.365739,red,𠐼:〔𠐼侺〕也作“䫐䫈”
-31.058767,12.966106,red,𠐽:使
-20.052805,-0.985973,red,𠐽:往
-6.9663496,-15.1116085,red,𠐿:昏迷
22.820889,-29.628916,red,𠑃:鱼名
-38.165592,28.72655,red,𠑄:〔㑙𠑄〕轻佻貌
-55.464535,-30.069817,red,𠑅:〔𠑅𠊰〕不仁
-39.741405,-1.6702989,red,𠑆:𠑆行
-55.78661,-7.213522,red,𠑑:痴
-0.9692266,32.709908,red,𠑘:陨落
-12.0539465,-30.57144,red,𠑙:《奚韻》丑用切
-1.9004047,-27.216627,red,𠑚:偃
-1.9004047,-27.216627,red,𠑛:偃
19.919125,-26.669064,red,𠑞:大小便排泄不止
-26.369074,-6.7808323,red,𠑟:身不正
-34.956017,3.7745934,red,𠑟:〔𠑟蹮〕也作“蹁躚”
-39.741405,-1.6702989,red,𠑡:行𠑡
-5.450458,-31.801184,red,𠑪:傲
-16.85919,-25.340933,red,𠑰:《字彙補·人部》：“𠑰，曉因切，音欣
-9.376752,14.267893,red,㣻:鉴戒
-26.034164,-7.2022805,red,㣾:不修
16.732895,55.32807,red,㣿:悲痛
19.034513,61.043694,red,㣿:忧愁
5.933445,64.583336,red,㤃:忌妒
-34.097862,4.2195506,red,㤄:〔㤄㤄〕也作“邁邁”
-6.9891644,-28.458244,red,㤅:息
38.79583,-10.336506,red,㤆:恶心
12.277057,-27.118109,red,㤆:褊狭
38.79583,-10.336506,red,㤆:恶心
-39.343536,22.790173,red,㤇:㤇正之貌
17.985489,57.165295,red,㤈:悲伤
6.001496,53.474133,red,㤉:恐惧
-17.100153,33.6309,red,㤉:〔㤉怍〕心多奸诈
45.003845,6.5245185,red,㤋:纷乱
-53.7557,18.156696,red,㤌:心服
-8.189766,7.8428087,red,㤍:〔㤍㤉〕感情不外露
23.415308,-0.23250979,red,㤎:楷法；典范
19.034513,61.043694,red,㤏:忧愁
-25.911396,11.075594,red,㤒:知
-27.878426,35.797768,red,㤓:愚笨；不聪明
-24.274527,-7.918183,red,㤔:心附
19.034513,61.043694,red,㤕:忧愁；忧怖
-24.134766,-8.624676,red,㤕:心㤕然起
-13.673048,3.270895,red,㤖:有智慧
25.931026,57.869904,red,㤚:喜悦
-37.80169,25.702873,red,㤝:心动不安貌
9.932901,48.916992,red,㤞:惊诧
-18.500237,19.65267,red,㤞:思忖
25.699934,28.906286,red,㤞:惩戒
-42.423744,28.37641,red,㤠:忧貌
-27.057123,47.88658,red,㤡:惊
-26.528044,58.151577,red,㤢:心动
18.426945,63.57376,red,㤥:愁苦
19.034513,61.043694,red,㤦:忧愁
-41.126896,23.608585,red,㤧:和解貌
7.9456,53.62703,red,㤨:战栗；恐惧
38.672676,16.409698,red,㤮:谬误
-2.2179563,-1.9848038,red,㤯:小明
-6.1979713,-16.942764,red,㤱:候
-44.394855,21.863974,red,㤲:思貌
-11.119072,33.67952,red,㤳:依赖
-37.790424,25.78612,red,㤴:心动貌
-18.208158,44.9324,red,㤴:〔偛㤴〕见“偛”
-26.477005,-19.021173,red,㤴:怪
-14.095744,-1.8847208,red,㤴:〔㤴㦪〕志轻
-13.86913,-53.748672,red,㤶:〔㤶懞〕昏闷
-33.505455,35.56411,red,㤶:〔㤶戆〕愚笨
10.4522705,39.803616,red,㤷:放纵
0.62143135,45.140274,red,㤸:心不安
-14.252041,-32.66533,red,㤻:《集韻》魯管切
-51.531925,4.826788,red,㤾:〔憛㤾〕失意貌
39.199474,49.18607,red,㤿:爱
-8.327589,-9.4650135,red,㥀:专
-18.128435,-8.7177925,red,㥂:〔㥂㥂〕1.快
22.31668,51.29447,red,㥄:哀怜
63.684296,-0.4933646,red,㥅:人名用字
10.782176,39.043015,red,㥆:肆欲；纵欲
-15.722335,-53.322166,red,㥇:忮
-43.77136,-44.77527,red,㥈:安
-19.013323,-52.064793,red,㥊:〔㥊𢝁〕怒貌
47.562683,-13.095124,red,㥋:哀痛声
14.352872,39.08379,red,㥌:谨慎
-2.578124,54.86137,red,㥏:惭愧
-0.9652858,-46.31582,red,㥒:奸邪
-20.105045,49.787334,red,㥓:〔𢜩㥓〕见“𢜩”
-26.528044,58.151577,red,㥔:心动
0.8665387,-11.355352,red,㥖:赤色
19.034513,61.043694,red,㥚:忧愁
4.1540265,51.712246,red,㥚:畏惧
-50.286762,-2.3648236,red,㥛:急
39.199474,49.18607,red,㥛:爱
-24.382374,7.397555,red,㥜:〔㥜恲〕不得志貌
-10.275116,22.181229,red,㥝:淬炼；磨砺
-15.374669,18.744785,red,㥞:心思深邃
2.7581952,63.543728,red,㥟:怨恨
-18.336689,-51.653652,red,㥡:懈惰
36.627937,-7.2309093,red,㥢:恶
34.63186,45.752064,red,㥢:思虑
-17.594898,-52.131035,red,㥥:〔㥥㥥〕恍惚貌
-19.924343,-52.20942,red,㥨:不悦貌
-61.23895,-14.178495,red,㥨:怒
-5.7463555,42.6242,red,㥩:懒惰
-38.744804,26.6547,red,㥬:〔㥬惶〕恐惧貌
-24.567001,-6.9369063,red,㥮:心迫
14.352872,39.08379,red,㥯:谨慎
19.034513,61.043694,red,㥰:忧愁
11.294762,3.4845095,red,㥳:测量
-15.018677,9.757152,red,㥴:不忧其事
-2.578124,54.86137,red,㥴:惭愧
-28.227116,14.381493,red,㥼:依止
-15.954241,8.635296,red,㥼:忆
-31.489147,-22.482052,red,㥽:情
-2.578124,54.86137,red,㥾:惭愧
25.931026,57.869904,red,㦀:喜悦
-18.546444,-53.348213,red,㦁:哭泣貌
-23.561262,12.706676,red,㦁:留意
-7.752152,6.6264863,red,㦃:完美的品德
-17.4206,-6.8523836,red,㦅:〔㦅㦅〕不自安
16.744755,24.38319,red,㦆:〔㦆☀〕夸大虚妄
2.7633905,30.742746,red,㦆:〔㦆忦〕无志气
-3.8805022,-40.18141,red,㦇:心闲
-22.88151,-7.8516245,red,㦊:心侈
16.324818,25.252232,red,㦋:荒唐；虚妄
-27.599518,35.236507,red,㦌:精明而憨厚
-14.943234,-10.8464985,red,㦌:睡醒
-23.57106,33.52082,red,㦎:乖戾
-33.841366,4.1409764,red,㦏:〔愞㦏〕也作“㦏愞”
25.688553,57.433224,red,㦏:喜悦
-16.016273,2.4065118,red,㦐:快性
-60.574535,-14.449148,red,㦑:怒
-33.544132,3.9698849,red,㦒:〔㦒忚〕也作“㦒𢘬”
-20.923885,-3.5070813,red,㦓:意难
-20.318869,-4.6583295,red,㦕:意
-22.5828,-16.954979,red,㦘:定
19.034513,61.043694,red,㦚:忧愁
4.7529597,-49.592243,red,㦛:〔㦛㦛〕行步安详貌
-19.839779,-52.75568,red,㦛:恭敬貌
-26.528044,58.151577,red,㦜:心动
-29.799362,38.735706,red,㦟:聪慧
-23.120861,-8.141906,red,㦢:心贞貌
49.27208,15.934133,red,㦣:梦呓
-60.61472,9.61527,red,㦥:恨
0.6329608,50.06841,red,㦦:惶恐
19.059525,59.263542,red,㦩:忧愁；哀伤
-21.23764,-5.6742578,red,㦪:意不平
-23.120861,-8.141906,red,㦫:〔慒㦫〕心慢怠
-20.02184,48.43276,red,㦬:〔𢣗㦬〕见“𢣗”
12.872233,7.701176,red,心:心脏
17.371098,0.84487194,red,必:标杆；标准
-49.166454,-34.154247,red,忇:功大
30.58931,-4.5244427,red,忈:亲，仁爱
-40.240925,28.634012,red,忉:忧愁貌
-60.61472,9.61527,red,忊:〔忊𢣙〕恨
-24.383738,7.396993,red,忊:〔忊𢣙〕不得志貌
-12.560069,33.290825,red,忋:依靠；仰赖
4.2788367,62.52962,red,忌:憎恶；怨恨
-12.764808,20.915323,red,忍:忍耐；容忍
-12.500498,-51.227627,red,忍:坚柔
-60.574535,-14.449148,red,忏:怒
-22.958044,-35.589287,red,忏:“懺”的简化字
3.1031017,46.200226,red,忐:〔忐忑〕心神不定；胆怯
2.1429496,43.999146,red,忐:〔忐忑〕诚恳之意
2.905082,45.757195,red,忑:〔忐忑〕见“忐（tǎn）”
2.9051569,45.757248,red,忑:〔忐忑〕见“忐（kěng）”
14.744084,8.584097,red,忒:变更
-12.009704,83.904495,red,忒:方言
-3.1210694,45.098965,red,忓:疲惫
-42.66349,-25.914022,red,忓:善
