Vector1,Vector2,Color,Meaning
16.897005,-4.9488034,red,㕣:山间泥沼地
48.150486,-1.8533558,red,㕦:大声；喧哗
-13.575379,-30.409191,red,㕧:《集韻》馨夷切
48.038406,-16.52038,red,㕩:打击声
-4.2958436,-62.254803,red,㕪:鸟叫声
-12.148614,27.38322,red,㕫:如闻
7.9819326,2.0818453,red,㕫:表示响度级的单位名
-15.657493,-29.94458,red,㕬:《集韻》沽紅切
46.041965,-22.929255,red,㕭:淫声
82.23057,22.910143,red,㕭:叹词
21.938292,-4.680106,red,㕮:〔㕮咀〕1.中医用语
41.133385,-11.528262,red,㕰:怒声
15.720448,-41.35279,red,㕱:狗叫
-5.437433,-3.2761235,red,㕲:塞口；满足食欲
-33.94744,1.0345243,red,㕲:〔㕲嗽〕也作“㕲潄”
-12.692048,81.96899,red,㕶:方言
42.063007,-17.825735,red,㕸:〔㕸㕸〕送舟声
51.160835,-17.874458,red,㖀:声
48.29148,14.231133,red,㖂:乐
-12.603627,-58.971367,red,㖃:盛怒声
15.482109,-54.490097,red,㖃:吐
-13.025794,-13.98431,red,㖅:口吹貌；口哨声
21.143997,11.065032,red,㖆:问罪；审讯
-60.243927,-14.690377,red,㖏:怒
16.426632,-39.91888,red,㖐:《川篇》羊委切
51.511585,-0.6528152,red,㖑:吆喝；呵斥
5.3576508,29.485786,red,㖔:痴呆的样子
8.823561,4.269742,red,㖕:〔咕㖕〕一种杂环有机化合物的名称
10.639505,14.158629,red,㖟:口头接受
35.661896,-27.113672,red,㖡:鸟夜鸣
-18.788326,-8.92241,red,㖤:〔㖤㗅〕1.怒貌
15.482109,-54.490097,red,㖥:吐
-58.167194,30.710506,red,㖦:多言
-16.451214,43.76164,red,㖧:〔㖧㖧〕目所不见
27.210022,-51.332504,red,㖨:笑
-18.474943,51.09939,red,㖩:〔𡄑㖩〕见“𡄑”
10.161947,8.092651,red,㖪:隐身忽出吓人之声
-33.32918,0.19720997,red,㖪:〔㖪㖪〕也作“嘓嘓”
50.560204,-17.948402,red,㖪:声
60.81129,2.4158394,red,㖫:我国古代少数民族人名译音用字
82.23057,22.910143,red,㖮:〔哩㖮囉〕叹词
-5.8901033,1.002408,red,㖵:〔大㖵喃國〕也作“大葛蘭國”
49.27051,-9.618697,red,㖶:语声
15.924425,-46.264366,red,㖶:噎
53.079365,-31.21798,red,㖷:鸟鸣
-12.692048,81.96899,red,㖸:方言
-12.8372,-15.410414,red,㖺:吹
40.7583,-21.61725,red,㖻:〔㖻呢〕小儿声
39.93226,28.588964,red,㖻:恶言
57.836388,6.25758,red,㖿:佛经译音用字，无实义
82.23057,22.910143,red,㖿:叹词
52.588898,-19.331139,red,㗀:〔㗀㗀〕虫鸣声
-30.413424,-5.3865943,red,㗂:缄口；慎言
-39.131203,5.1978245,red,㗄:〔㗄𠼟〕也作“库伦”
-20.253855,52.081097,red,㗅:〔㖤㗅〕见“㖤”
50.560204,-17.948402,red,㗆:雉鸣声
11.934437,-29.532866,red,㗇:咽，吞咽
72.765785,36.675797,red,㗇:助词
49.252613,34.433647,red,㗉:锋利
42.230793,-14.731815,red,㗊:众口
17.613197,-8.832208,red,㗊:一种有机化合物名（porphie）
82.23057,22.910143,red,㗏:叹词
82.23057,22.910143,red,㗒:叹词
81.14772,21.471062,red,㗒:叹词
-13.941536,-28.877794,red,㗓:《五音集韻》陟佳切
29.187672,59.223167,red,㗔:欢乐
14.937459,-35.278263,red,㗕:喝㗕
25.88159,-42.711258,red,㗕:唱㗕
-15.090584,-31.167606,red,㗗:《集韻》班糜切
-13.597839,-56.06809,red,㗙:叱声
-17.627214,46.35471,red,㗙:〔喢㗙〕见“喢（shà）”
26.994188,18.215986,red,㗚:〔嘍㗚〕说话啰嗦
-58.167194,30.710506,red,㗢:多言
47.201607,-3.0730376,red,㗢:大声歌唱
48.827293,-3.6274998,red,㗢:大声
7.048272,30.862196,red,㗤:〔㗤咨〕惭愧，局促不安的样子
51.103054,-21.276064,red,㗥:敲击声
37.496784,-32.55389,red,㗥:嘘
8.406585,5.8773656,red,㗦:〔㗦嘈〕大而杂的声音
2.9277546,-48.69344,red,㗧:呵叱
13.599033,27.255796,red,㗧:〔㗧咄〕说话无节制
20.24924,-62.80128,red,㗨:笑貌
57.642326,-22.019867,red,㗨:笑声
50.201485,-16.82544,red,㗩:忍寒声
44.63316,-5.9806814,red,㗫:小声细语
-38.1254,-30.659431,red,㗬:厚嘴唇
48.663315,-41.663784,red,㗭:象声词
61.262493,3.8977597,red,㗰:译音用字
9.966646,-29.72963,red,㗱:咀嚼
-13.641236,-49.574417,red,㗲:〔㗲嘖〕叫呼
6.9535956,29.28933,red,㗳:忘怀的样子
61.24362,16.890148,red,㗳:〔㗳㗳〕形容词后缀
-5.4084525,-13.950831,red,㗴:犬相争
32.474052,-21.181295,red,㗵:气
-8.131306,-25.185146,red,㗶:呵
39.84291,-22.28826,red,㗻:小儿相应声
-39.461308,22.136734,red,㗼:口动貌
-18.364756,57.781345,red,㗽:应声
50.193535,-19.574305,red,㗾:吐气声
30.278446,29.690477,red,㗿:〔詬㗿〕怒责；斥责
50.201485,-16.82544,red,㘀:〔㘀㘀〕声
-8.763393,-48.661873,red,㘁:川名
-14.429039,-55.57244,red,㘂:〔𠲻㘂〕愧貌
46.41035,-39.36446,red,㘄:象声词
-36.207066,3.015883,red,㘆:〔㘆𠷂〕也作“𠷂㘆”
38.247986,-24.937605,red,㘇:啼
6.135107,30.281605,red,㘈:小儿懂事的样子
-11.888252,27.919085,red,㘈:无闻见
50.201485,-16.82544,red,㘈:声
-18.474943,51.09939,red,㘉:〔咇㘉〕见“咇”
-37.41296,3.0390487,red,㘊:〔㘊霵〕也作“㘊𡅺”
50.201485,-16.82544,red,㘋:声
47.23767,-36.017715,red,㘍:象声词
48.827293,-3.6274998,red,㘐:大声
36.2535,-0.37211287,red,㘑:咒语
7.9971232,-34.21473,red,㘔:吃，啃嚼
33.19606,28.114307,red,㘖:〔㘖㘖〕争斗貌
49.791664,-40.12637,red,㘗:象声词
61.246655,-15.590714,red,㘙:呻吟
-13.278966,-53.427826,red,㘚:hǎn
20.434309,-16.5889,red,㘛:少数民族乐曲名
4.811402,-1.2343773,red,口:人和动物进饮食的器官，也是人和大部分动物发声的器官
1.0634623,-2.3797615,red,古:过去已久的年代；往昔
73.46346,28.576805,red,古:连词
-79.585304,20.049404,red,古:〔古成〕姓
24.219627,-21.139297,red,句:曲，弯曲
-36.84812,-0.3075614,red,句:〔句當〕今作“勾当”
52.378204,16.933516,red,句:语句；诗句
7.00298,-0.1885753,red,句:鞋头上的装饰
-2.121216,-2.6604218,red,另:分居
34.992527,-2.8465436,red,叨:谦辞
-15.945559,-41.580757,red,叨:〔嘮叨〕见“嘮”
2.003935,-33.057453,red,叩:击，敲
54.216988,20.446133,red,只:语气词
-38.80633,3.465356,red,只:作，做
-21.861303,-38.22202,red,只:“隻”的简化字
52.49588,-3.2160983,red,叫:呼喊
35.705475,1.9891756,red,召:召唤
-79.585304,20.049404,red,召:姓
50.02923,-41.66472,red,叭:象声词
2.9598825,-27.568241,red,叭:佛教“六字真言”之一
-18.854567,43.07446,red,叭:〔喇叭〕见“喇”
-10.437975,-34.495403,red,叮:〔叮嚀〕反复申说
-0.6026079,13.765599,red,可:表示许可、肯定
0.519843,-38.530746,red,可:女师
-34.158745,-0.29187366,red,可:〔可汗〕也作“可寒”、“合罕”
-29.227112,9.092801,red,台:我
19.74609,-45.416832,red,台:〔三台〕星名
23.214535,-27.181688,red,台:鱼名
17.376423,76.60387,red,台:地名
-29.781685,-35.569977,red,台:通“始（shǐ）”
50.172264,-1.258771,red,叱:大声呵斥、责骂
12.729359,-10.179863,red,史:古代文职官员
-43.759842,-19.014734,red,右:助，帮助
-2.250446,-15.339146,red,右:右手
-43.759842,-19.014734,red,右:助，帮助
3.34867,28.625008,red,叴:〔叴叴〕傲气逼人貌
-12.946019,-5.8661356,red,叵:不可
-22.541445,-37.561783,red,叶:“葉”的简化字
49.79058,-2.8395991,red,号:大声哭
-6.1791167,2.61856,red,司:掌管；主持
23.280455,8.7225685,red,司:窥察；监视
-21.208626,-36.41464,red,叹:“嘆”的简化字
-22.198616,-22.81186,red,叺:《搜真玉鏡》：“叺，丑入切
-1.9905298,-54.825634,red,叻:〔石叻〕马来语
49.971737,-39.081837,red,叻:象声词
-3.9647157,-6.771645,red,叼:用嘴衔住（物体的一部分）
-8.131306,-25.185146,red,叿:呵
80.259346,23.131742,red,吁:叹词
51.42486,-13.421432,red,吁:应答声
49.971737,-39.081837,red,吁:象声词
80.259346,23.131742,red,吂:叹词
-33.259865,24.244629,red,吂:老年迟钝貌
23.629612,15.566802,red,吃:说话结结巴巴不流利（旧读jí）
57.417625,-23.09776,red,吃:〔吃吃〕笑声
-36.93291,-13.160878,red,各:至，止
-12.009919,84.0322,red,各:方言
51.357487,-16.389967,red,吆:〔吆吆〕声
-4.295754,-62.25473,red,吇:〔吇吇〕鸟叫声
-7.2345395,-11.412103,red,合:义项繁体字作“閤”
-18.956232,-16.773554,red,合:闭；合拢
7.967006,1.1565917,red,合:旧容量单位，为市制一升的十分之一，约一百立方厘米
-46.921574,-25.143867,red,吉:善；吉祥
-79.585304,20.049404,red,吉:姓
-46.921574,-25.143867,red,吉:善；吉祥
-17.39328,-49.72344,red,吋:《川篇》田丑切
4.063862,-22.459965,red,吋:“英寸”的旧称
-9.6697035,1.3630718,red,同:会合；聚集
-34.952026,-1.8838943,red,同:〔胡同〕也作“衚衕”
-0.9650543,-0.11906136,red,名:人的名字
14.735822,-18.44415,red,后:君主
12.802129,-10.153902,red,吏:古代官员的通称
7.7838807,7.1313987,red,吐:使东西从嘴里出来
-6.078767,-4.990831,red,吐:呕，不自主地从嘴里涌出
1.1685269,-16.140001,red,向:朝北的窗户
0.4038128,-25.288887,red,向:*周*代国名
1.1685269,-16.140001,red,向:朝北的窗户
6.537452,-8.508972,red,吒:神话传说中的人名用字
54.216988,20.446133,red,吓:语气词
-21.039297,-36.716938,red,吓:“嚇”的简化字
57.749786,6.1563544,red,吔:佛经咒语译音用字，无实义
80.259346,23.131742,red,吔:叹词
23.816185,-22.557594,red,吕:脊骨
53.549213,-3.426105,red,吖:喊
80.259346,23.131742,red,吖:叹词
-26.039213,3.2872682,red,吘:和，和吘
47.568718,-26.554869,red,吙:吐气；吐气声
46.191025,-39.351936,red,吚:象声词
8.402352,-6.8827105,red,君:古代大夫以上据有土地的各级统治者的通称
42.328533,-1.6269618,red,吜:声音
9.172669,44.50003,red,吝:悔恨；遗憾
11.788146,-29.818216,red,吞:咽下
-79.585304,20.049404,red,吞:姓
29.08284,-11.240637,red,吟:吟咏；吟诵
-4.8135133,-6.2287626,red,吟:〔噤吟〕下巴下垂经常闭不住口的样子
15.720448,-41.35279,red,吠:狗叫
-4.295754,-62.25473,red,吡:〔吡吡〕鸟叫声
35.300148,-13.100631,red,吢:猫狗呕吐
29.530499,33.72064,red,吣:谩骂
31.426807,-27.538446,red,吤:喉中哽塞所出声
73.62075,35.638233,red,吤:助词
11.066315,-35.965267,red,吥:吸
-19.240173,50.140884,red,吥:〔嗊吥〕见“嗊”
67.48439,30.52908,red,否:副词
-14.964035,-9.511814,red,否:闭塞；阻隔不通
30.203579,15.956303,red,吧:〔吧呀〕小儿生气争吵
53.655678,19.990763,red,吧:语气词
-48.496407,-37.817024,red,吧:〔吧呀〕大口貌
23.716833,16.527315,red,吨:〔吨吨〕说话不清
-16.632599,-49.692234,red,吨:气相冲
-21.221453,-38.40059,red,吨:“噸”的简化字
-11.679145,16.92611,red,吩:〔吩咐〕嘱告；指派
32.984653,15.163143,red,吪:行动
-16.154612,-15.362004,red,吪:口开
-6.178322,-4.784616,red,含:东西放在口里，不咽下也不吐出
-0.6219874,-8.351996,red,含:古代放在死者口里的珠、玉等物品
20.24924,-62.80128,red,听:笑貌
-13.053665,-13.525836,red,听:〔听嗞〕口开貌
-12.329442,-13.013671,red,听:〔听嗞〕也作“𠲻嗞”
28.55185,-24.881687,red,吭:鸟的喉咙
42.284893,-3.5416608,red,吭:嗓音
47.006886,-7.656942,red,吭:出声
-15.190219,-13.721703,red,吮:用口含吸
-11.782629,41.570145,red,启:开
40.35649,-41.509632,red,吰:〔噌吰〕见“噌”
45.451443,-39.282734,red,吱:象声词
45.451443,-39.282734,red,吱:象声词
-40.310993,20.10522,red,吱:走路喘息貌
8.075411,-42.822224,red,吲:〔吲哚〕有机化合物indole的音译
48.194927,-3.0670946,red,吴:大声说话
-10.48533,-29.282925,red,吴:《俗字背篇》吐根切
-14.398563,-33.085335,red,吵:《集韻》弭沼切），上小明
45.593323,2.894859,red,吵:喧哗，吵闹
61.5152,-0.79615825,red,吵:古人名用字
-18.19369,-37.946827,red,吵:吶@@@LINK=呐\n
-3.2176187,-6.224102,red,吷:以口吹物发出的小声
-4.295754,-62.25473,red,吷:鸟叫声
30.389494,-17.119616,red,吸:吸气入内
13.455637,-30.555523,red,吹:撮起嘴唇急促地吐出气流
22.729141,-13.742565,red,吹:吹奏乐曲的活动；也指乐曲
-37.408745,3.0257843,red,吺:〔讘吺〕也作“吺哆”
-12.153045,-20.28685,red,吺:〔囁吺〕即“囁嚅”
15.648465,-31.25238,red,吻:嘴唇
9.829204,25.25181,red,吼:人因愤怒或情绪激动而大声呼喊
-15.128782,-19.091597,red,吽:〔吽牙〕也作“吽呀”
2.9598825,-27.568241,red,吽:佛教“六字真言”之一
65.563416,23.307264,red,吾:代词
-29.162397,-19.487955,red,吾:〔吾吾〕疏远貌
21.647568,-36.606087,red,吾:〔允吾〕古县名
31.19468,2.4130743,red,呀:张口貌
59.457355,-10.344118,red,呀:嗟叹
73.62075,35.638233,red,呀:助词
15.482109,-54.490097,red,呁:吐
47.80255,-20.244934,red,呃:不平声
-14.800242,-49.70947,red,呃:鸡声
73.62075,35.638233,red,呃:助词
-15.528151,-49.57084,red,呄:《川篇》古得切
-16.149523,-49.66484,red,呅:哸呅
-51.891884,-8.036461,red,呆:痴；傻
-28.611523,-26.376438,red,呈:平
34.338814,22.771618,red,呈:炫耀
18.684711,11.4687395,red,告:上报
5.9838357,-11.402693,red,告:〔告朔〕*周*制，每年秋冬之交，天子把来年的历书颁给诸侯
4.0828733,-22.450224,red,呎:“英尺”的旧称
-1.9675494,-20.986305,red,呏:*英*、*美*容量单位加仑（gallon）的旧译名
50.39745,-3.481155,red,呐:大声呼喊
53.655678,19.990763,red,呐:语气词
9.913938,8.111458,red,呐:〔嗗呐〕声不出
80.259346,23.131742,red,呔:叹词
-12.009919,84.0322,red,呔:方言
48.827293,-3.6274998,red,呟:大声
31.160192,-13.698273,red,呠:喷
43.137398,-5.69602,red,呢:〔呢喃〕1.悄声细语
51.357487,-16.389967,red,呢:声
2.9598825,-27.568241,red,呢:佛教“六字真言”之一
53.655678,19.990763,red,呢:语气词
48.930138,-36.562065,red,呣:象声词
80.259346,23.131742,red,呣:叹词
80.259346,23.131742,red,呣:叹词
-17.738138,46.215652,red,呤:〔啨呤〕见“啨（yīng）”
-17.62692,41.813107,red,呤:〔嘌呤〕见“嘌（piào）”
-41.77728,23.880585,red,呥:咀嚼貌
47.949505,-38.95651,red,呦:象声词
34.908,20.192745,red,周:周密；谨严
21.671926,6.253282,red,呪:祷告
-16.979982,31.287346,red,呫:尝；啜
-18.788353,-8.922544,red,呫:〔呫囁〕1.小语声
28.673077,-19.517317,red,呬:喘息；嘘气
-58.167194,30.710506,red,呭:〔呭呭〕多言
41.189247,-38.436207,red,呮:〔呮查〕象声词
46.28838,-38.216824,red,呯:象声词
29.131445,35.06322,red,呰:诋毁，诽谤
-30.447083,1.8621325,red,呰:此
41.18959,-22.612675,red,呱:小儿哭声
51.38514,-37.85898,red,呱:象声词
-8.866673,81.82878,red,呱:〔拉呱〕方言
-3.1568267,-16.48506,red,呲:无食
-12.009919,84.0322,red,呲:方言
30.341602,28.952297,red,呲:申斥；斥责
7.1479278,10.615805,red,味:舌头尝东西得到的感觉
12.656076,6.042298,red,味:光泽
32.72072,-17.732283,red,呴:呼气
31.622717,-27.9688,red,呴:喉中喘气声
-0.110003754,-23.60148,red,呴:〔呴犂湖〕*汉**匈奴*单于名
39.804565,-28.415583,red,呴:鸡叫声
52.977173,-3.0195594,red,呵:呼喊；吆喝
32.71867,-17.73927,red,呵:呼气；哈气
61.262493,3.8977597,red,呵:译音用字
-12.692048,81.96899,red,呵:方言
44.196316,2.4992623,red,呶:喧闹
-15.976455,-41.994484,red,呶:〔嘮呶〕见“嘮（chāo）”
11.513072,-33.149235,red,呷:〔吸呷〕也作“翕呷”、“喤呷”
50.024574,-40.88057,red,呷:象声词
81.14772,21.471062,red,呸:叹词
-4.525348,-13.083153,red,呹:牛羊嚼草貌
43.018406,-0.97279376,red,呹:声响
-5.7449937,1.1596651,red,呺:大而中空貌
29.716076,-10.881166,red,呻:吟诵
30.756516,-18.329033,red,呼:吐气，使气从口或鼻中出来
80.259346,23.131742,red,呼:叹词
13.218447,-16.30677,red,命:命令
-13.568268,-52.28409,red,呾:相呵
-13.182006,-52.618534,red,呾:相呼声
-12.869559,-1.9483541,red,呾:〔呾噠〕语不正；多话
2.8210106,-20.19326,red,呾:*元*代称唱曲子叫“呾”
31.19468,2.4130743,red,呿:张口貌
61.262493,3.8977597,red,呿:译音用字
27.111526,7.0250807,red,咀:品尝；玩味
-7.5899315,-23.772873,red,咀:㕮咀，配药方
27.111526,7.0250807,red,咀:品尝；玩味
-1.961381,-12.290826,red,咁:乳
-12.009919,84.0322,red,咁:方言
11.330206,-35.16196,red,咂:吮；吸
61.262493,3.8977597,red,咃:译音用字
81.549904,24.403845,red,咄:叹词
17.400984,18.057749,red,咅:表示拒绝的语声
39.479527,-14.910054,red,咆:猛兽嗥叫
42.796658,15.08812,red,咇:语
-35.96676,2.4433184,red,咇:〔咇茀〕也作“馝馞”、“苾勃”
30.993362,11.73464,red,咇:〔咇㘉〕1.言语细碎
-22.592793,31.476519,red,咈:违逆；乖戾
51.42486,-13.421432,red,咉:应答声
3.9572399,40.2951,red,咉:〔咉咽〕1.悲伤
39.8908,-1.579038,red,咋:声音大
-5.3060403,-14.02524,red,咋:〔㕭咋〕犬多声
49.27051,-9.618697,red,咋:语声
-12.692048,81.96899,red,咋:方言
-31.946611,0.60652107,red,咋:〔咋呼〕也作“咋唬”
15.266896,-0.17316882,red,和:声音相应；和谐地跟着唱或伴奏
35.029366,9.173079,red,和:和谐；协调
9.216681,5.4505887,red,和:掺和；混杂
-3.7446048,-4.374062,red,和:在粉状物中加水搅拌或揉弄使粘在一起
11.496572,6.080904,red,和:“掺和”、“搅和”、“暖和”、“热和”、“软和”读此音
11.923775,1.1848962,red,和:打麻将用语
33.865242,33.388893,red,咍:嗤笑，嘲笑
-79.585304,20.049404,red,咍:姓
17.633898,43.7529,red,咎:凶；灾祸
37.496784,-32.55389,red,咐:嘘
-16.591114,45.523422,red,咐:〔吩咐〕见“吩”
62.107597,3.6088927,red,咓:译音用字
50.826176,-41.248146,red,咔:象声词
61.262493,3.8977597,red,咔:译音用字
21.44807,18.159027,red,咕:〔咕噥〕含混地自言自语，也指低声说私话
40.985405,-8.355882,red,咕:〔嘀咕〕见“嘀”
43.53089,-35.88534,red,咖:〔咖咖〕象声词
62.148457,4.188904,red,咖:译音用字
47.354507,-39.170788,red,咗:象声词
61.262493,3.8977597,red,咘:译音用字
49.57181,-39.628376,red,咚:象声词
42.512825,-6.8889475,red,咠:附耳私语
-16.40037,-14.023093,red,咡:口旁；口耳之间
29.969843,14.439421,red,咢:争辩
-23.603844,-51.05254,red,咣:能说会道
46.402103,-39.912968,red,咣:象声词
41.133385,-11.528262,red,咤:怒声
-13.896635,-30.278107,red,咥:《集韻》虚器切
7.26826,-35.384857,red,咥:咬
61.262493,3.8977597,red,咥:译音用字
-37.191563,-13.54567,red,咥:止
9.583693,7.7606277,red,咦:出大气
50.380356,-31.695961,red,咧:鸟声
-16.828665,-10.250452,red,咧:〔咧咧〕1.小儿哭
-7.5972567,-3.7156463,red,咧:嘴角向两边伸展
54.105526,19.803762,red,咧:语气词
41.286705,38.008595,red,咨:商议；询问
40.23701,-28.577621,red,咩:羊叫声
43.668903,-36.26171,red,咪:〔咪咪〕象声词
-12.009919,84.0322,red,咪:方言
-2.025658,-20.491152,red,咪:*法国*长度单位“米突（mètre）”的省称
-2.719976,-19.24566,red,咫:古代长度名，*周*制八寸叫“咫”，合市尺六寸二分二厘，约今20厘米
-5.61466,-6.9225335,red,咬:上下牙相对用力压碎或夹住东西
43.75822,-35.52296,red,咬:〔咬咬〕象声词
-7.112781,-6.3256154,red,咬:〔咬哇〕也作“哇咬”、“䵷咬”
49.313747,-19.819553,red,咬:凄切声
20.24924,-62.80128,red,咭:笑貌
15.195476,-41.327404,red,咭:鼠叫
46.84818,-40.48246,red,咭:象声词
28.150524,-27.029018,red,咮:鸟嘴
50.380356,-31.695961,red,咮:鸟声
-15.869802,-2.146104,red,咮:〔讋咮〕多言貌
-32.863533,-9.501979,red,咯:讼言
40.120827,-28.366407,red,咯:野鸡叫声
54.136093,19.23932,red,咯:语气词
14.750192,-36.653965,red,咰:饮
65.563416,23.307264,red,咱:代词
65.563416,23.307264,red,咱:代词
-25.480408,9.600107,red,咱:怎
-12.009919,84.0322,red,咱:方言
37.466217,-21.693258,red,咳:婴儿笑
81.14772,21.471062,red,咳:叹词
34.900566,-35.53821,red,咳:咳嗽
47.36818,-37.076347,red,咴:〔咴咴〕象声词
39.159973,-21.773935,red,咴:小儿笑
-17.396341,-54.668755,red,咵:言戾
28.465582,-19.216928,red,咶:气息，喘息
45.80066,-37.572998,red,咶:象声词
-35.41737,6.1916547,red,咷:〔號咷〕也作“嚎啕”、“噭咷”
-34.147793,4.103971,red,咷:〔噭咷〕也作“叫咷”
-5.23308,5.6483536,red,咸:普遍
-54.10328,61.875614,red,咸:姓
8.534143,-33.19338,red,咹:吃
43.974304,-19.972906,red,咹:声止
80.259346,23.131742,red,咹:叹词
14.232642,-11.408611,red,咺:我国古代东北地区称小儿哭泣不止叫咺
4.5234323,9.416835,red,咺:显著
-35.640224,4.6118827,red,咻:〔噢咻〕也作“燠休”、“燠咻”
44.196316,2.4992623,red,咻:喧闹
31.685577,8.099556,red,咻:温暖；温和
-19.385105,-13.632813,red,咼:歪斜
26.167751,-37.989567,red,咼:古国名
-79.585304,20.049404,red,咼:姓
-2.6745644,-5.08388,red,咽:消化和呼吸的通道，位于鼻腔，口腔的后方，喉的上方，分为鼻咽、口咽和喉咽三部分
7.1655297,-29.971056,red,咽:吞食
41.073544,-1.4731963,red,咽:声音滞涩
21.940998,-13.297782,red,咽:〔咽咽〕有节奏的鼓声
50.201485,-16.82544,red,咾:声
47.182022,-41.449535,red,咿:象声词
23.229664,49.099533,red,哀:怜悯
30.128418,-7.2543216,red,品:众多
23.714844,-51.741264,red,哂:微笑
62.29414,-27.177752,red,哃:妄语
47.172672,-17.844141,red,哄:唱声
2.927893,-48.695255,red,哄:呵叱
22.454004,40.602814,red,哄:逗引；欺骗
34.560825,-17.823368,red,哆:张口
-6.3812413,-28.498823,red,哆:〔哆㕦〕大口貌
50.201485,-16.82544,red,哆:声
-5.78225,-49.061806,red,哆:语助词
-17.291145,-50.58094,red,哆:鱼张口貌
48.565872,38.737232,red,哆:〔哆嗦〕颤抖
46.308167,-17.772081,red,哇:谄声
27.30641,-16.344942,red,哇:歌唱
31.041363,-27.065393,red,哇:哽塞
-6.784457,-14.383203,red,哇:小孩
54.216988,20.446133,red,哇:语气词
-37.15182,23.3632,red,哈:鱼多貌
-79.585304,20.049404,red,哈:姓
62.75731,-1.103259,red,哈:地名用字
8.293009,0.08354534,red,哈:〔哈什蚂〕蛤蟆的一个品种，产于我国*吉林省*，腹内有保护卵子的胶质块，中医视为补药
55.001965,20.045858,red,哉:语气词
34.85487,-13.67057,red,哊:呕吐
-20.24335,-28.117035,red,哋:《類篇》地夜切
-12.009919,84.0322,red,哋:方言
8.109231,-42.801167,red,哌:〔哌嗪〕英文piperazine的音译
81.14772,21.471062,red,哎:叹词
80.259346,23.131742,red,哏:叹词
5.273495,12.605078,red,哏:顿，稍停顿
46.8368,-36.71451,red,哐:象声词
-12.009919,84.0322,red,哐:方言
-20.301844,43.90533,red,哚:〔吲哚〕见“吲”
48.676697,-39.18123,red,哞:象声词
-58.167194,30.710506,red,哠:多言
9.127966,0.30288538,red,員:圆
45.540077,-11.298976,red,員:众
-79.585304,20.049404,red,員:姓
53.079365,-31.21798,red,哢:鸟鸣
30.231842,18.075577,red,哤:言语杂乱
51.357487,-16.389967,red,哥:声
29.1919,-12.177935,red,哦:吟咏；念（诵）
81.14772,21.471062,red,哦:叹词
80.259346,23.131742,red,哦:叹词
80.259346,23.131742,red,哦:叹词
60.870365,-0.2036069,red,哧:象声词用字
-24.47902,8.4363785,red,哨:不正貌
-2.9611769,-7.48864,red,哨:嗾使狗的声音
40.163517,2.7270207,red,哨:〔哨哨〕形容琐碎
23.859514,-11.537144,red,哩:词曲中的衬字
1.1709571,0.3659015,red,哩:〔哩哩啦啦〕零零散散或断断续续的样子
61.262493,3.8977597,red,哩:译音用字
4.0637293,-22.45015,red,哩:“英里”的旧称
15.020218,76.03965,red,哩:〔哩伽塔〕古地名
9.17439,-3.4413855,red,哪:〔哪哪〕旧时迎神赛会驱逐疫鬼的声音
55.001965,20.045858,red,哪:语气词
65.563416,23.307264,red,哪:代词
4.4052334,0.8952992,red,哪:“哪（nǎ）”的口语音，后面跟量词或数词加量词的时候，在口语里常常说nǎi或něi
81.14772,21.471062,red,哪:叹词
63.106155,-0.058622833,red,哪:人名用字
22.289474,-41.92447,red,哪:〔哪吒〕神名
14.433126,33.656673,red,哫:〔哫訾〕奉承，讨好
-36.715237,3.4034991,red,哬:〔哬哬〕也作“𧨂𧨂”
9.786277,25.243668,red,哭:因悲伤或过分激动而流泪、发声
46.952343,-15.599178,red,哮:猪惊叫声
52.49588,-3.2160983,red,哮:呼喊
-6.0852036,-3.5777557,red,哯:不作呕而吐
-19.773104,49.313995,red,哰:〔㘓哰〕见“㘓”
-15.915562,-53.815956,red,哱:吹气声
-33.907333,-1.4436858,red,哱:〔哱拜〕也作“巴拜”
32.820038,-23.648972,red,哱:逆
25.818764,-28.255297,red,哱:〔呼哱哱〕鸟名
-26.772884,34.67433,red,哲:明智
-17.67277,46.327965,red,哳:〔啁哳〕见“啁（zhāo）”
8.689458,24.977077,red,哴:〔唴哴〕因悲哭过度而失声
-15.81177,-51.856693,red,哴:〔哴吭〕吹貌
53.079365,-31.21798,red,哵:鸟鸣
37.43986,-28.243097,red,哷:鸡鸣
-11.189133,-54.301487,red,哹:吹气声
9.504323,-31.557999,red,哺:咀嚼；泛指吃、喝
-22.226307,46.703632,red,哼:〔嗆哼〕见“嗆”
80.259346,23.131742,red,哼:叹词
8.998055,25.294937,red,哽:因哀痛而语塞
-21.451452,-53.90907,red,哽:咽声
80.259346,23.131742,red,哽:叹词
-16.28602,31.380224,red,哾:尝
-18.177933,-53.544838,red,哾:〔铜哾〕鱼名
-0.8119847,13.929614,red,哿:表示称许
27.425848,24.98999,red,唀:劝导；劝诱
3.7389283,10.165323,red,唁:对遭遇非常变故者的慰问
53.079365,-31.21798,red,唂:鸟鸣
60.103718,5.7298193,red,唄:梵文Pāṭhaka译音的省文
55.591045,19.361668,red,唄:语气词
8.266453,-28.088768,red,唅:以掌进食
-0.8929582,-7.5168633,red,唅:古殡殓时以玉贝放在死者口中
8.266453,-28.088768,red,唅:以掌进食
39.760494,-21.712671,red,唆:〔㗻唆〕小儿相应
-27.037237,51.79234,red,唇:惊
41.76592,-10.725944,red,唇:惊声
15.648465,-31.25238,red,唇:嘴唇
