character,meanings_vec_average
䢅,"[ 0.0525      0.025       0.40854     0.01188    -0.01696     0.06502001
  0.02374     0.10016    -0.09628     0.03056    -0.01256     0.07504
  0.00664    -0.04186    -0.06322     0.01422     0.0274     -0.0035
 -0.10770001  0.02162     0.0111      0.02196     0.05148     0.03816
  0.06026001 -0.03332    -0.01104    -0.01486     0.0432      0.02434
  0.02108    -0.041       0.06552    -0.0169      0.039       0.0603
  0.01588    -0.14816     0.03198    -0.0185     -0.0226     -0.0015
 -0.02794    -0.0439     -0.0373     -0.04912     0.07816     0.0193
 -0.01872     0.03174    -0.0043     -0.07166    -0.135      -0.46174002
  0.01198     0.02286    -0.01876     0.09128001  0.00186     0.02722
 -0.05518     0.0591     -0.04072     0.02012    -0.00202     0.05346
  0.0774      0.01696    -0.08638     0.0372      0.02816     0.06414
 -0.0154      0.02316    -0.03952     0.02136     0.07768     0.01596
 -0.00102    -0.0285     -0.01926     0.04474     0.04822    -0.02762
 -0.00116     0.01334     0.02782     0.0468      0.00586    -0.03998
  0.09943999  0.00474    -0.06204    -0.0164     -0.07506     0.06628
 -0.00244     0.06154     0.0092      0.01788    -0.04522    -0.05821999
  0.0138     -0.12453999  0.01642     0.04792     0.04692     0.02052
 -0.05402    -0.01316    -0.0162      0.03518     0.0433     -0.03554
  0.00616    -0.04308    -0.00996     0.0206     -0.07495999 -0.05106
  0.04162     0.00736    -0.08022     0.00654     0.0358     -0.06899999
  0.01222     0.05843999  0.01102    -0.02784     0.04544    -0.03318
  0.0379     -0.07602    -0.00268    -0.06622     0.06772    -0.04294
 -0.01818    -0.02896     0.0284      0.01614    -0.25332    -0.01622
 -0.02238     0.06088001  0.0254     -0.17111999 -0.01586    -0.02236
 -0.05412    -0.01062    -0.00442     0.01296     0.00908    -0.04122
  0.0012      0.02612    -0.02318    -0.01124    -0.05618     0.01996
 -0.03238    -0.00458    -0.0577     -0.01916    -0.02112     0.10067999
 -0.0334     -0.00634    -0.10168    -0.00754     0.07176     0.0213
  0.00282     0.03804    -0.0737     -0.05326     0.00396    -0.021
  0.03706    -0.3588      0.04542    -0.04326     0.0087      0.02624
 -0.08365999  0.09614    -0.00636     0.30067998 -0.00634     0.03364
 -0.07816    -0.0338      0.07458    -0.10763999  0.03922     0.0433
 -0.03866     0.00488    -0.0233     -0.0551     -0.02966    -0.03662
 -0.0109      0.02694    -0.03676     0.01186     0.03642    -0.02646
  0.0318     -0.01146     0.06654    -0.02692     0.04958    -0.00866
 -0.0827     -0.01874    -0.01442     0.00158     0.0497     -0.13602
  0.01804     0.00574     0.0265     -0.06316    -0.02554     0.00152
  0.02524    -0.13954     0.05056     0.47044     0.05638    -0.0611
 -0.053       0.03398    -0.04516    -0.0068      0.03166    -0.00076
 -0.06756    -0.02794    -0.0187      0.03008     0.01552     0.00616
 -0.0212      0.02636    -0.01602    -0.12044001  0.027       0.05404
 -0.01512    -0.00944    -0.01624     0.03096    -0.0379      0.0548
 -0.0227      0.00742    -0.0303     -0.01936     0.07008     0.07485999
  0.03472     0.03638     0.02114    -0.05435999  0.01322     0.03072
  0.0378      0.04518     0.019       0.07162     0.07992     0.03344
  0.07553999  0.0246      0.02548    -0.0028     -0.27104     0.09384
 -0.06458    -0.06148    -0.03724    -0.0277     -0.06892     0.05334
 -0.135       0.01192    -0.07212    -0.0211      0.0421      0.03314
  0.09892    -0.02408     0.0227     -0.02332     0.0092      0.0088    ]"
䢇,"[-2.39999965e-03  2.13849992e-01  3.30699980e-01 -4.53500040e-02
 -1.14399999e-01 -1.82374999e-01  6.75000027e-02 -2.41774991e-01
  1.01300001e-01  8.43000039e-02 -1.67000033e-02 -4.45000008e-02
 -1.06474996e-01  9.28749964e-02 -1.76999986e-01 -5.65999970e-02
  5.83500005e-02 -4.68999967e-02  1.38925001e-01  1.07225001e-01
  7.38499984e-02 -1.32749993e-02  1.20375000e-01  6.02250025e-02
 -1.10249966e-02  3.35449994e-01 -1.22674994e-01 -2.88249962e-02
  6.22500032e-02 -7.03500062e-02 -7.98749924e-02 -1.86450005e-01
  2.55750000e-01  1.77400008e-01 -1.74400002e-01  4.56749983e-02
  1.17499977e-02 -1.35150000e-01  1.36000002e-02  7.06249997e-02
 -1.58699989e-01  1.46000013e-02 -6.39000013e-02 -5.12000024e-02
  7.92749971e-02  1.32750012e-02 -2.37900004e-01 -5.54249994e-02
  2.15099990e-01  4.99500036e-02 -1.30349994e-01 -4.06249985e-02
  6.31499961e-02 -2.49174997e-01  5.13750017e-02  1.92524999e-01
  8.87500048e-02 -1.97650015e-01 -1.06025003e-01  1.24925002e-01
 -3.43999982e-01  2.12999955e-02  3.33999991e-02 -9.77000147e-02
 -6.12750016e-02 -2.19749995e-02  1.56275004e-01 -1.09549999e-01
 -3.99750024e-02  1.74075007e-01 -4.29750010e-02  1.98125005e-01
  1.65699989e-01 -1.05250001e-01  2.69250050e-02 -2.37249993e-02
  2.46999990e-02  1.66850001e-01  1.06899999e-01  6.83750063e-02
 -3.29124987e-01 -7.30000064e-03  5.85000031e-02 -1.11024991e-01
 -2.82124996e-01 -3.73749994e-02  7.69000053e-02 -1.12850010e-01
  8.18750039e-02  1.11750001e-02 -1.90800011e-01  1.02950007e-01
 -3.95750031e-02  8.73750001e-02  7.32499920e-03 -2.00125009e-01
  8.10250044e-02 -2.80999988e-01  2.07724988e-01 -5.59999980e-02
  1.26999989e-02 -5.92749938e-02 -1.32200003e-01 -4.67499979e-02
 -7.78249949e-02 -1.56475008e-01  1.68750003e-01 -1.78275004e-01
 -1.75499991e-02 -9.96499956e-02  7.01749921e-02 -1.05300002e-01
  1.35049999e-01  5.84249981e-02 -8.77249986e-02  1.17899999e-01
 -1.21900000e-01  5.55250011e-02  8.17250013e-02  7.15000033e-02
  1.20249987e-02  2.62125015e-01 -8.74250010e-02 -2.34499983e-02
  1.42824993e-01 -9.80000012e-03  1.01025000e-01  2.08025008e-01
 -1.56250000e-01  8.92250016e-02 -3.97749990e-02 -8.34499970e-02
  1.04249977e-02 -1.85874999e-01  1.96250025e-02 -1.72150001e-01
 -9.16749984e-02 -6.95000030e-03 -4.72749919e-02  8.58749971e-02
  2.69249994e-02  4.22499999e-02 -1.98699996e-01 -7.17500001e-02
  3.41249928e-02  7.96000063e-02  1.32599995e-01 -8.65000039e-02
  5.91249987e-02  1.13450006e-01 -1.29875004e-01  1.02624997e-01
 -7.71750063e-02 -2.30499998e-01 -2.75600016e-01  7.00000003e-02
 -1.33250002e-02  1.10974997e-01  1.04075000e-01 -1.17174998e-01
  1.22749999e-01 -1.76799998e-01 -4.17424977e-01  8.51249993e-02
 -1.57500058e-03  8.19250047e-02 -1.38074994e-01 -1.62100002e-01
 -8.33000019e-02 -7.95999989e-02 -1.21250004e-02 -2.12849990e-01
 -1.68200001e-01 -8.25002789e-04 -1.79575011e-01  6.46000057e-02
 -1.40424997e-01 -1.59749985e-02 -2.27050006e-01  2.23150000e-01
  1.16249993e-01  3.35999995e-01  3.25500011e-01  1.06425017e-01
  1.31449997e-01 -1.79100007e-01 -1.54875010e-01 -5.59000000e-02
 -4.53500003e-02  2.65450001e-01 -6.94250017e-02 -2.51250081e-02
 -6.35000132e-03 -1.46749988e-02 -1.82424992e-01 -1.38799995e-01
 -9.19000059e-02 -2.19350010e-01  1.16500035e-02 -4.47250009e-02
 -2.15249956e-02 -1.29775003e-01 -3.68749946e-02  7.62500018e-02
 -4.50999960e-02  3.46749946e-02  9.11249965e-02 -1.21500000e-01
 -1.20549999e-01 -3.26999985e-02  6.51250035e-02 -8.79500061e-02
  1.37225002e-01  1.77499987e-02 -1.18749999e-01  2.25050002e-01
 -3.92174989e-01 -1.78500004e-02 -2.32449993e-01 -6.54250011e-02
  2.80950010e-01 -4.58250046e-02  1.84874997e-01 -1.99999660e-04
 -2.28749990e-01  1.09125003e-01 -1.45750001e-01 -4.33249995e-02
 -1.06974997e-01  4.20525014e-01  1.24074996e-01  9.25599992e-01
 -1.01499997e-01 -1.58050001e-01 -8.27499852e-03 -6.54999167e-03
 -6.82500005e-03  2.56250016e-02  1.17100000e-01  1.69249997e-02
 -2.81774998e-01 -1.18424997e-01  6.10249974e-02  1.02149993e-01
  1.29425004e-01  5.00250012e-02  1.39025003e-01  8.74499977e-02
  5.23250028e-02  2.38249972e-02 -1.08224995e-01 -2.51275003e-01
 -4.53249961e-02  2.12975010e-01 -2.01175004e-01 -9.43500027e-02
 -4.51500006e-02 -1.41749993e-01 -2.58000009e-02 -2.77800024e-01
 -1.20899998e-01 -1.66074991e-01  2.54999846e-03 -2.57200003e-01
 -1.44100010e-01 -2.22499967e-02 -1.21175006e-01 -1.46600008e-01
 -7.17500001e-02  1.66474998e-01  2.96250023e-02 -1.82700008e-01
  1.54200003e-01 -1.48550004e-01  1.37374997e-01 -3.61000001e-02
  7.71250054e-02 -2.31499970e-02 -4.58750054e-02  6.54250011e-02
 -4.36824977e-01  1.91049993e-01  5.55249937e-02  5.59999794e-03
  2.85975009e-01  1.25275001e-01  8.37499835e-03  3.22749987e-02
  6.79499954e-02 -3.16249952e-02 -4.36524987e-01  1.08424999e-01
  4.63999994e-02  1.71024993e-01 -1.21924996e-01  4.26499993e-02
  9.89999995e-02 -1.66924983e-01 -7.38999993e-02  3.99999693e-03]"
辰,"[ 3.20523796e-02 -2.72386905e-02  3.43759287e-01 -4.65339295e-02
 -7.41095297e-03  2.54476290e-03 -3.76938090e-02  1.56006782e-01
 -1.05247263e-01  5.95932148e-02  4.09252361e-02  2.57576192e-02
  7.22842850e-02  2.17467864e-02 -4.61484533e-02  3.72611887e-02
  3.33622610e-02 -1.71377393e-02 -6.63374988e-02 -1.50997616e-02
  3.37126200e-02  9.71841664e-02  4.38785691e-02  2.02192851e-02
  8.94438086e-02 -1.35944047e-02 -2.86611902e-02 -1.01023807e-01
  2.55369057e-02  7.10696411e-02 -5.64964275e-02 -1.73089277e-02
  4.81964284e-02  1.92726117e-03 -8.98605952e-02 -1.54926186e-02
 -4.10075016e-02 -1.29113098e-01  6.12250005e-02 -4.82666681e-02
 -6.92946430e-02  1.07285728e-02  1.16985711e-01 -4.75607166e-02
 -2.07358335e-02 -6.11157127e-02  1.13983808e-01  6.07345067e-03
  4.55928597e-03  2.81591658e-02  1.99516662e-02 -6.76820238e-02
  5.20738108e-03 -1.41729526e-01  3.88820256e-02 -7.63416618e-03
 -1.44309519e-02  3.00263076e-02 -3.28609515e-02  2.13953574e-02
  7.27761916e-03 -3.44434537e-02 -4.20374989e-02 -7.13740491e-02
 -8.28647600e-02 -4.16489264e-02  1.34085711e-02  1.26898810e-02
 -6.48134533e-02  5.37174995e-02 -3.01951181e-02  8.05103568e-02
 -9.76505946e-02  7.18845144e-03  3.98636917e-02  6.93872633e-02
  5.71416698e-03  4.29286900e-02  2.42416454e-03  2.98483342e-02
 -3.09851198e-02  2.21682154e-02  6.97123813e-02 -1.14723796e-02
  3.13595248e-03 -1.66650010e-02 -1.67513119e-02  1.43277382e-02
  1.02649524e-01  7.77123802e-02  3.54484538e-02 -8.27642836e-03
  1.64067828e-02  3.06590482e-02 -5.32186896e-02  6.44633346e-02
 -2.96928583e-02  6.34678460e-03 -9.82476083e-03 -3.17652385e-02
  4.74511619e-03 -5.43797588e-03  3.37813112e-02 -5.72946414e-02
 -5.13272636e-02  4.98940556e-03  6.52972646e-02  2.82722612e-02
 -1.64259524e-02 -5.06642840e-03 -1.22451187e-02 -8.23023791e-03
  3.76236918e-02 -1.87053576e-02 -5.22303581e-02 -1.53467860e-02
 -2.10994063e-02  2.81282147e-02 -2.33041653e-02  9.12020242e-02
 -1.58844054e-02 -1.56223802e-02  1.92523806e-03  3.19294051e-02
 -1.83471432e-02 -2.96683332e-02 -2.25235709e-02 -4.22098800e-02
 -2.27867853e-02  2.99773804e-03 -6.50892852e-02 -1.79924990e-02
 -6.44536904e-02 -5.87783328e-02 -2.97902358e-02 -4.69827389e-02
  7.35159520e-02 -3.52609517e-02  4.40302376e-02 -4.70129753e-02
  6.50130878e-03  7.46084518e-02 -1.84450238e-01  8.39227367e-02
  1.12784537e-02 -2.99046427e-02  3.47541656e-02 -4.49649996e-02
 -1.67969045e-02 -1.92276185e-02 -1.32313333e-01  1.48354775e-02
 -3.69654757e-02 -4.33571438e-02 -1.52185718e-02  5.09539302e-02
 -4.00257155e-02 -3.32690589e-03  3.85275009e-02 -2.28289282e-02
 -8.68009524e-02  1.20241661e-02  3.57940472e-02 -7.63809575e-04
 -1.61404758e-02  1.30927379e-02 -3.89970218e-02  5.24666659e-02
 -3.59071419e-03  3.87254762e-02 -6.38999994e-02  2.30070249e-02
 -2.68140478e-02 -1.74596425e-02 -1.11260715e-02 -3.82701196e-02
  1.33866651e-02 -7.78124990e-02 -7.57580957e-02 -6.56345287e-03
  3.74417851e-02 -1.89039879e-01 -1.77695237e-02 -1.05622621e-02
 -2.18565479e-02  5.61407116e-02 -9.28478578e-02  4.86420248e-02
 -4.33048809e-02  2.59627263e-01  3.54106975e-03 -2.27575012e-02
 -6.84869023e-03  3.34033339e-02  6.94761286e-04 -3.04289289e-02
 -2.44329761e-02  6.99869013e-03 -7.40899993e-02 -8.89309389e-03
 -7.27819061e-02 -6.94447627e-02 -5.94657180e-02 -7.95583281e-03
 -3.21797629e-02 -3.19160717e-02 -5.89899999e-02  5.88334249e-04
 -4.88832134e-02 -1.34065488e-02  4.47183327e-02  1.25998804e-02
  5.10344050e-02 -4.11490453e-02  1.74897615e-02 -5.99464285e-02
  3.23803563e-05 -2.99920242e-02  2.94302401e-02  3.04275003e-02
 -3.42606953e-03 -8.49105957e-02  8.47372628e-02  3.52497631e-02
 -1.89201207e-02 -2.76991686e-02 -8.33757136e-02 -6.67432140e-02
 -1.63190482e-02  4.13540431e-02  2.26529770e-02  6.90447975e-01
  4.36950005e-02 -5.76199992e-02 -2.62064296e-02  3.12046425e-02
 -1.34440485e-02 -2.03145241e-02  9.27717881e-02 -1.26348824e-02
 -1.61760716e-02  3.28530969e-02  2.75532147e-02  2.25726188e-02
 -2.20269061e-02 -2.70130835e-03  2.55164312e-02  8.49428647e-03
  4.06785715e-03 -5.82777396e-02  4.55135718e-02  3.48010703e-02
 -4.00805954e-02 -7.67393009e-03 -2.71988015e-03  2.60778561e-02
 -7.59039314e-02 -5.61233363e-02  1.18652356e-02  2.37284520e-02
 -1.01029772e-02  4.16404755e-02 -8.23119003e-03  3.15145242e-02
  5.36088104e-02  2.48028570e-02 -1.82251192e-02  4.92059513e-02
 -7.20615484e-02  2.72540479e-02  3.34821435e-02  3.21692856e-02
  1.70113102e-02  1.47125953e-01 -2.43071424e-02  2.55958351e-02
  1.63838092e-02  4.13063088e-02 -5.77012017e-03  1.75185706e-02
 -2.89456428e-01  1.39119522e-01 -4.73827386e-02 -7.19004747e-02
  3.21867858e-02 -1.24145236e-02 -8.79591685e-02  5.87047597e-03
 -2.75855952e-02  1.01905957e-02 -1.99402395e-02 -1.28519039e-02
  1.36690527e-03  3.82083274e-03  3.71511889e-02 -5.81157162e-02
 -2.23426173e-02  2.03016669e-02  4.88113113e-02 -4.63667856e-02]"
辱,"[-6.16505556e-02  8.52329731e-02  3.61962050e-01 -1.26329675e-01
 -2.91752722e-02 -8.58186837e-03 -6.23027459e-02 -4.24884632e-02
 -4.44857106e-02  2.83060409e-02 -4.26582433e-02  6.35011047e-02
  2.05060448e-02 -5.80554940e-02  4.28324193e-02  7.08466992e-02
  4.48901497e-04 -2.21961532e-02  3.90906595e-02 -7.01291263e-02
  1.58148352e-02  6.07280284e-02  5.06005473e-02  1.11957140e-01
  6.35714363e-03  3.38241714e-03 -9.08302218e-02 -3.18263732e-02
  1.86983515e-02 -2.95835137e-02  1.32032977e-02 -1.80043988e-02
  7.46175796e-02 -4.43807654e-02 -6.19153827e-02  4.48571444e-02
  1.55131910e-02 -2.41851091e-01 -5.83076943e-03  4.86445017e-02
 -1.95736270e-02  2.34241765e-02  7.30109401e-03  6.38131797e-02
 -1.44049441e-02 -3.72906514e-02  1.57762110e-01  1.85005479e-02
  7.06010982e-02 -3.93653922e-02  8.28241650e-03 -7.25989137e-03
  7.79395550e-02 -1.07731864e-01  1.45690665e-01  5.04780328e-03
 -2.00730786e-02 -5.05769253e-02 -3.43736238e-03  4.81928550e-02
 -3.60961519e-02  8.78840685e-02  3.21653858e-02  1.86076928e-02
  1.67263709e-02 -2.54109893e-02  6.05076924e-02 -3.95494699e-03
  2.60999985e-02 -5.64219803e-02 -9.03824270e-02  1.65904939e-01
  6.36225268e-02 -1.96269285e-02  3.25796679e-02 -2.33582444e-02
 -5.71499988e-02 -5.02615422e-02 -4.68543954e-02  2.39626393e-02
  3.63472477e-02 -4.00686823e-02  2.43846141e-02 -4.85258251e-02
  4.16587964e-02 -1.01248346e-01 -1.48363188e-01 -3.96868307e-03
  1.05648302e-02 -1.54137397e-02  2.52807662e-02  7.67510980e-02
  3.18340696e-02  6.35153949e-02 -6.91274703e-02  4.94972505e-02
 -5.17928563e-02 -6.09489046e-02  6.89571425e-02  3.37109901e-02
 -2.96791270e-02  1.30104393e-01 -1.10956039e-02  4.79672104e-04
  1.26973078e-01  3.08335163e-02  1.02582416e-02  2.80989008e-03
  2.24230755e-02 -5.98131958e-03 -7.64967054e-02  8.30411986e-02
  5.16043976e-02  2.54230779e-02  7.59362653e-02  4.70763780e-02
 -2.98604406e-02  4.56697866e-02 -6.19488992e-02 -4.70010974e-02
 -2.44013712e-01  1.12857133e-01  2.28697769e-02  9.60659143e-03
 -2.37758253e-02  2.60324180e-02  4.20571417e-02  6.78901467e-03
  2.02307701e-02 -6.92972466e-02 -1.19230218e-01 -1.75882965e-01
  1.76554918e-02 -1.82538461e-02 -1.09313196e-02 -9.50335190e-02
  1.29804939e-01 -1.26197804e-02 -7.57840797e-02 -8.95862728e-02
  3.76186818e-02  1.12074181e-01 -2.08082974e-01 -3.08401100e-02
  1.20480224e-01 -9.47977975e-02  5.61928563e-02  4.05208804e-02
  8.10945109e-02  1.80104412e-02 -4.90148403e-02  5.09917550e-02
 -3.40428613e-02 -6.20593429e-02 -1.34945065e-02  6.94148317e-02
  4.75769304e-03  8.44791234e-02  4.40175794e-02 -7.21983463e-02
  1.67483520e-02 -5.40972576e-02 -6.60489053e-02  6.16763644e-02
 -3.84049453e-02 -1.23324161e-02 -3.45516540e-02 -1.26567587e-01
 -1.65972523e-02 -5.56758139e-03  3.41197886e-02 -1.88983548e-02
  3.52895595e-02  3.36813065e-03  4.18461347e-03  5.11022024e-02
  6.29505748e-03 -1.24242306e-01 -1.25613749e-01  1.52521962e-02
  3.14379111e-02  1.58742294e-01  2.31923047e-03 -2.32549440e-02
 -6.73412159e-02 -2.53906585e-02 -3.57390083e-02  7.10302293e-02
 -5.02659343e-02  2.83943385e-01 -5.90181276e-02  2.74708636e-05
  3.09631862e-02 -3.38659361e-02 -5.82489036e-02 -5.12274727e-02
  8.58455971e-02  1.50532974e-02 -6.11791201e-02 -6.02818653e-02
  5.40093407e-02 -1.92098916e-02 -2.29802225e-02 -2.69730780e-02
  4.04505506e-02  6.81153685e-03  2.80884597e-02  1.17151633e-01
  7.76263746e-03  4.05857153e-02  1.06813192e-01 -1.07021974e-02
  7.35697746e-02 -5.05258217e-02  1.99219771e-02 -3.49175856e-02
 -2.24403873e-01  5.51758381e-03 -7.90214241e-02  5.30445017e-02
 -7.56813167e-03 -1.79545611e-01  1.18241206e-01  1.76972505e-02
 -1.19195588e-01 -1.90741736e-02 -4.60340641e-02 -3.53999957e-02
  3.10549457e-02 -6.78609982e-02  3.56230773e-02  8.32141280e-01
  1.15452200e-01 -6.90494664e-03  1.87032949e-02  1.42700002e-01
  5.39829582e-02 -5.44785671e-02  3.89813185e-02  7.00769154e-03
 -4.87467013e-02 -2.83884592e-02 -5.70329744e-03 -2.37945020e-02
 -6.15153834e-02 -3.42032709e-03  1.47489030e-02  1.31554948e-02
  5.13346121e-02 -4.44604382e-02 -3.34131904e-02 -3.42598930e-02
 -5.16428538e-02  2.11483380e-03 -1.04604945e-01 -9.25219711e-03
 -3.99609879e-02  4.56269234e-02 -9.14071500e-02  4.06466983e-02
  3.40483487e-02  5.03879115e-02  7.93269128e-02 -1.05438985e-01
 -8.17956105e-02 -9.00494680e-03  7.41763785e-02  1.18499985e-02
 -2.16181315e-02  4.75785695e-02  4.78489026e-02  6.32291213e-02
 -9.87087749e-03  4.87203263e-02  1.80681329e-02  1.38285710e-02
  5.79796657e-02  9.55741778e-02 -9.34780203e-03 -3.46230790e-02
 -4.55300033e-01  1.20943412e-01 -5.09945303e-03  4.31340672e-02
  7.61390179e-02  2.38631852e-02 -2.49329619e-02 -7.55933719e-03
  5.80368116e-02 -4.99901138e-02 -8.27549547e-02  3.30346152e-02
 -6.39912039e-02  1.04802186e-02 -5.55901080e-02 -1.15917586e-02
 -2.75439546e-02 -1.07490100e-01  4.91489023e-02 -6.64390102e-02]"
農,"[ 0.00987395  0.05799667  0.34935856 -0.01800197 -0.00995815  0.04971617
  0.05052186  0.03197839 -0.24126628 -0.02607876 -0.12082247  0.12620136
  0.05110148 -0.02701234 -0.01617358  0.01224456  0.06303667  0.08410247
  0.01202852  0.04109963  0.0196142   0.11996862  0.04380888 -0.02437062
  0.07908062  0.04342024 -0.02859667  0.0152663   0.12432444  0.02263395
  0.04154346 -0.04371814  0.12848666  0.09370469 -0.09047198 -0.03321468
 -0.02419284 -0.18984026 -0.03864926  0.00296296  0.01278148  0.01940062
  0.11772382 -0.02094345  0.01909691 -0.12456209  0.03067938 -0.05868408
  0.00459222 -0.0535379   0.00114309 -0.04528827  0.04366222 -0.03812309
  0.1199437  -0.01557963 -0.03479765 -0.10503259  0.05738272 -0.00185395
 -0.01499568  0.00492197  0.00799765  0.03406593  0.04417185 -0.00960271
 -0.04251617 -0.03536457  0.04611099 -0.00578617 -0.18594469  0.12677358
  0.00700926 -0.03470246 -0.03038062 -0.03161444 -0.05412741  0.0239442
  0.03716889  0.04067172  0.08596729 -0.08346394 -0.01060728 -0.04499963
  0.02446975 -0.01914765 -0.02765025  0.055981   -0.03507037  0.03706852
  0.0343821  -0.02727667  0.11060408  0.05127716 -0.01076407  0.02335691
 -0.04448284  0.01255272  0.02766889 -0.11934863 -0.02508877  0.04785877
  0.01258123  0.02556013  0.00655444  0.01072321  0.07399259  0.09729567
 -0.11770172 -0.01292247  0.00526099 -0.00985346 -0.10999172  0.07170432
 -0.10371777  0.06597481 -0.06679457  0.08164396 -0.03087519  0.04141901
  0.01549395  0.0113821   0.06463012 -0.03048877 -0.12146851  0.06481753
  0.00114778  0.07291543 -0.01995049  0.04570593 -0.19532196 -0.09164469
  0.01699395 -0.0492295  -0.08508691 -0.00285667  0.04176654  0.03982691
  0.09565394 -0.05159618  0.01792704  0.14454123 -0.21197814  0.0874284
  0.00193284 -0.02258555 -0.06292889  0.04898481  0.08317914 -0.01633358
 -0.08195099  0.03128383 -0.07764049 -0.04722951 -0.08758506 -0.03516567
 -0.05390087  0.05392815 -0.01399161  0.09898715 -0.01609049 -0.02157531
 -0.10091506 -0.02507518 -0.0189416  -0.0188779  -0.08700088 -0.01353568
 -0.03329988  0.06933667 -0.01107506  0.03701901 -0.00951951  0.04494457
  0.01712976 -0.06873655  0.01226494 -0.14068185  0.02151938 -0.01725531
  0.0813174  -0.12136567 -0.01182839  0.00094865  0.03170951  0.08460074
 -0.08439741  0.0831258   0.04107371  0.33116913  0.07204321 -0.08438148
 -0.08738025 -0.06319444 -0.01627531 -0.10477433  0.03549605  0.02172161
 -0.01715074 -0.04577099  0.04974468  0.02353346  0.06648803  0.06777481
  0.04020062 -0.02821074 -0.06479148  0.09851211 -0.09244506  0.02536778
  0.06119815 -0.06631148  0.02231457 -0.04477963 -0.03840296  0.02797025
  0.02783198  0.02637173 -0.11185394  0.12682591  0.07380445 -0.09093988
  0.00399     0.10865124  0.0441195  -0.04105235 -0.06624939 -0.08656136
  0.02813284 -0.00668814  0.00816111  0.8013349  -0.02621938 -0.07370814
 -0.03956716  0.04790148 -0.0481547  -0.02776667  0.07708976  0.08002654
 -0.03175161 -0.02094049  0.03371099  0.00449654  0.08661013 -0.04096889
 -0.0327905   0.03244482 -0.07126197 -0.07528679  0.01005444  0.04133778
 -0.08873197 -0.00901148 -0.0573984   0.05542197  0.02734863 -0.03011691
 -0.03046926  0.01812062  0.00522556 -0.0329521  -0.05490889 -0.06009087
 -0.0769621   0.08651049  0.04135752  0.0661784   0.02790766  0.00944383
  0.06361049 -0.01944852  0.07346642  0.11428691 -0.10913062  0.04678939
 -0.00663642  0.00623852  0.03598642 -0.05328161 -0.38972232  0.16271272
 -0.04079654 -0.1258684   0.08219568  0.06931926 -0.00781605 -0.02015827
  0.11926642  0.03100852  0.00552173 -0.04846198 -0.02223605 -0.01674839
  0.06489617 -0.09099605 -0.02624037  0.02396197  0.02380148 -0.06555876]"
