character,pinyin,similarity
憰,jué,0.21461425975273118
憷,chù,0.21400598660971124
悐,ì,0.21383175671770324
憲,xiàn,0.21037602975075548
恩,ēn,0.20992815461724804
怏,yāng,0.20986701774291924
恗,kuā,0.20986701774291924
㦛,yǔ,0.20940863336021848
㤆,fàn,0.20905630513425968
懸,xuán,0.20841200203584723
悿,tiǎn,0.20794974190079263
悿,tiǎn,0.20794974190079263
悛,xún,0.20580175967466705
㤄,pèi,0.20575466439245282
㦏,sǔn,0.20575466439245282
㦒,í,0.20575466439245282
怗,zhān,0.20575466439245282
怢,dié,0.20575466439245282
恫,dòng,0.20575466439245282
慸,dì,0.20575466439245282
憁,còng,0.20575466439245282
憁,sōng,0.20575466439245282
憽,sōng,0.20575466439245282
懔,lǎn,0.20575466439245282
懛,āi,0.20575466439245282
𢚻,zhù,0.2028181856428979
懻,jì,0.20163430762333423
怇,ù,0.20091446702303756
𢗈,zhāo,0.19997398915797981
忔,qì,0.1995193028051657
㥀,zhí,0.19577460995299378
𢟭,kòu,0.19537824999533618
戂,mí,0.1949936990314581
㤾,sàn,0.1946725225017659
愴,chuǎng,0.1946725225017659
懭,kuǎng,0.1946725225017659
懭,kuǎng,0.1946725225017659
忋,gǎi,0.1932415992395998
慂,ǒng,0.19129748139654623
悛,quān,0.1904556177090912
憕,chéng,0.1894226489875673
𢡰,zhào,0.18628855734284935
憿,jī,0.18624224943657947
愆,qiān,0.18383240623666053
憄,zhì,0.18379603173666298
愎,bì,0.1825901773232343
㤱,dòu,0.18252234620474955
㦁,liǎn,0.17846101648424614
㣻,ài,0.17300648148665285
𢚋,miào,0.17215030574376539
𢣗,mǒ,0.16699538142168394
怉,bǎo,0.1654776506816531
怙,hù,0.16452105878479464
𢚂,cuò,0.16286870282839522
𢖵,rù,0.16277248045753953
𢝀,tū,0.16277248045753953
𢢒,sù,0.16251217666188947
懜,mèng,0.16129526236471653
𢥽,tǔn,0.16129526236471653
恓,xù,0.1589601574491705
𢙇,yǐ,0.1589601574491705
㦘,ī,0.15872316975721892
慪,ōu,0.15833267566952947
㤻,lǔn,0.15827079016152615
怋,mín,0.15827079016152615
慷,kāng,0.15827079016152615
𢟢,í,0.1567684597566694
𢤎,zuǒ,0.14845647449381968
惽,ūn,0.1451655340236815
𢞗,bī,0.1451655340236815
惍,jīn,0.14132664357849764
慸,dì,0.1373874435851938
慌,huāng,0.13540409418101285
慺,lǚ,0.12122797431022912
懃,ín,0.12122797431022912
𢖩,𢖩diān,0.12122797431022912
𢖬,bì,0.11949337744749186
𢜸,náo,0.11949337744749186
𢙅,xī,0.11686673579677342
憲,xiǎn,0.1118994456844958
愋,uān,0.10408113501524292
𢡍,gé,0.10408113501524292
𢞉,yí,0.08813663295926916
𢤎,cuō,0.0745062363199061
㤶,máng,0
㥇,cán,0
㥊,péng,0
㥡,chì,0
㥥,yú,0
㥨,shuì,0
㦁,lián,0
㦛,yú,0
忍,rèn,0
忳,dùn,0
忾,qì,0
怡,yí,0
怭,bì,0
怮,yào,0
恛,huí,0
悷,lì,0
惂,kǎn,0
惐,xù,0
惙,chuì,0
惤,iān,0
愀,qiù,0
慨,kǎi,0
慮,lǘ,0
慳,xián,0
憘,xī,0
憿,jiǎo,0
懤,chóu,0
懫,zhì,0
懫,zhì,0
懵,měng,0
戄,ué,0
𢗲,fū,0
𢘺,mí,0
𢛎,bié,0
𢛞,bāi,0
𢛦,yǐn,0
𢜪,nuò,0
𢜳,chì,0
𢜴,hóu,0
𢞒,qì,0
𢟰,ài,0
𢡀,hēi,0
𢢞,jì,0
𢣊,chǒu,0
𢣓,liè,0
𢤘,méng,0
𢤲,lóng,0
𢦊,jīn,0
𦑑,tuó,0
